ubigeo,year,population
150601,2002,83816
150601,2003,84657
150601,2004,85481
150602,2001,1941
150602,2002,2006
150602,2003,2076
150602,2004,2147
150603,2001,1957
150603,2002,1997
150603,2003,2040
150603,2004,2084
150604,2001,13448
150604,2002,13691
150604,2003,13941
150604,2004,14194
150605,2001,37434
150605,2002,37845
150605,2003,38263
150605,2004,38684
150606,2001,3573
150606,2002,3665
150606,2003,3763
150606,2004,3863
150607,2001,824
150607,2002,839
150607,2003,856
150607,2004,873
150608,2001,1824
150608,2002,1889
150608,2003,1959
150608,2004,2031
150609,2001,838
150609,2002,853
150609,2003,868
150609,2004,884
150610,2001,956
150610,2002,1009
150610,2003,1068
150610,2004,1129
150611,2001,1774
150611,2002,1833
150611,2003,1896
150611,2004,1961
150612,2001,875
150612,2002,899
150612,2003,924
150612,2004,950
150701,2001,5490
150701,2002,5508
150701,2003,5537
150701,2004,5568
150702,2001,1492
150702,2002,1497
150702,2003,1502
150702,2004,1508
150703,2001,750
150703,2002,754
150703,2003,761
150703,2004,768
150704,2001,421
150704,2002,429
150704,2003,439
150704,2004,449
150705,2001,6054
150705,2002,6078
150705,2003,6105
150705,2004,6133
150706,2001,423
150706,2002,427
150706,2003,430
150706,2004,434
150707,2001,475
150707,2002,477
150707,2003,480
150707,2004,482
150708,2001,708
150708,2002,719
150708,2003,731
150708,2004,744
150709,2001,1995
150709,2002,2014
150709,2003,2039
150709,2004,2065
150710,2001,1066
150710,2002,1079
150710,2003,1095
150710,2004,1110
150711,2001,1388
150711,2002,1396
150711,2003,1404
150711,2004,1413
150712,2001,336
150712,2002,342
150712,2003,348
150712,2004,354
150713,2001,1553
150713,2002,1559
150713,2003,1566
150713,2004,1572
150714,2001,4833
150714,2002,4862
150714,2003,4895
150714,2004,4929
150715,2001,1569
150715,2002,1576
150715,2003,1584
150715,2004,1593
150716,2001,4137
150716,2002,4163
150716,2003,4172
150716,2004,4177
150717,2001,1007
150717,2002,1013
150717,2003,1019
150717,2004,1025
150718,2001,2033
150718,2002,2042
150718,2003,2052
150718,2004,2062
150719,2001,312
150719,2002,315
150719,2003,319
150719,2004,323
150720,2001,508
150720,2002,512
150720,2003,516
150720,2004,519
150721,2001,1770
150721,2002,1779
150721,2003,1789
150721,2004,1798
150722,2001,4881
150722,2002,4928
150722,2003,4979
150722,2004,5032
150723,2001,2087
150723,2002,2096
150723,2003,2106
150723,2004,2118
150724,2001,1188
150724,2002,1194
150724,2003,1199
150724,2004,1205
150725,2001,292
150725,2002,295
150725,2003,299
150725,2004,303
150726,2001,836
150726,2002,839
150726,2003,842
150726,2004,845
150727,2001,2303
150727,2002,2315
150727,2003,2327
150727,2004,2340
150728,2001,7080
150728,2002,7107
150728,2003,7137
150728,2004,7168
150729,2001,618
150729,2002,624
150729,2003,632
150729,2004,640
150730,2001,509
150730,2002,512
150730,2003,515
150730,2004,517
150731,2001,1042
150731,2002,1048
150731,2003,1054
150731,2004,1061
150732,2001,1789
150732,2002,1794
150732,2003,1799
150732,2004,1805
150801,2001,54603
150801,2002,55068
150801,2003,55518
150801,2004,55966
150802,2001,2895
150802,2002,2923
150802,2003,2958
150802,2004,2996
150803,2001,5381
150803,2002,5402
150803,2003,5421
150803,2004,5440
150804,2001,1108
150804,2002,1142
150804,2003,1178
150804,2004,1215
150805,2001,25726
150805,2002,25883
150805,2003,26039
150805,2004,26196
150806,2001,30557
150806,2002,30960
150806,2003,31334
150806,2004,31702
150807,2001,2133
150807,2002,2150
150807,2003,2169
150807,2004,2188
150808,2001,2012
150808,2002,2024
150808,2003,2041
150808,2004,2058
150809,2001,1682
150809,2002,1692
150809,2003,1702
150809,2004,1711
150810,2001,22034
150810,2002,22315
150810,2003,22597
150810,2004,22881
150811,2001,20537
150811,2002,20702
150811,2003,20859
150811,2004,21016
150812,2001,14158
150812,2002,14277
150812,2003,14396
150812,2004,14514
150901,2001,10701
150901,2002,10708
150901,2003,10715
150901,2004,10722
150902,2001,1052
150902,2002,1068
150902,2003,1080
150902,2004,1094
150903,2001,727
150903,2002,733
150903,2003,741
150903,2004,749
150904,2001,1308
150904,2002,1317
150904,2003,1329
150904,2004,1341
150905,2001,887
150905,2002,901
150905,2003,915
150905,2004,928
150906,2001,3228
150906,2002,3239
150906,2003,3256
150906,2004,3274
151001,2001,2034
151001,2002,2064
151001,2003,2095
151001,2004,2121
151002,2001,3041
151002,2002,3088
151002,2003,3148
151002,2004,3210
151003,2001,1116
151003,2002,1122
151003,2003,1131
151003,2004,1140
151004,2001,830
151004,2002,841
151004,2003,853
151004,2004,866
151005,2001,714
151005,2002,718
151005,2003,724
151005,2004,729
151006,2001,1098
151006,2002,1111
151006,2003,1125
151006,2004,1139
151007,2001,308
151007,2002,317
151007,2003,327
151007,2004,338
151008,2001,1337
151008,2002,1352
151008,2003,1369
151008,2004,1387
151009,2001,793
151009,2002,808
151009,2003,824
151009,2004,840
151010,2001,144
151010,2002,148
151010,2003,153
151010,2004,157
151011,2001,1493
151011,2002,1516
151011,2003,1546
151011,2004,1578
151012,2001,483
151012,2002,489
151012,2003,494
151012,2004,500
151013,2001,427
151013,2002,431
151013,2003,435
151013,2004,439
151014,2001,513
151014,2002,517
151014,2003,522
151014,2004,526
151015,2001,775
151015,2002,787
151015,2003,802
151015,2004,818
151016,2001,894
151016,2002,903
151016,2003,914
151016,2004,926
151017,2001,475
151017,2002,482
151017,2003,490
151017,2004,498
151018,2001,1160
151018,2002,1178
151018,2003,1199
151018,2004,1222
151019,2001,462
151019,2002,468
151019,2003,475
151019,2004,484
151020,2001,839
151020,2002,851
151020,2003,866
151020,2004,883
151021,2001,462
151021,2002,467
151021,2003,472
151021,2004,478
151022,2001,779
151022,2002,786
151022,2003,793
151022,2004,801
151023,2001,468
151023,2002,470
151023,2003,473
151023,2004,475
151024,2001,1139
151024,2002,1154
151024,2003,1172
151024,2004,1190
151025,2001,719
151025,2002,724
151025,2003,728
151025,2004,733
151026,2001,187
151026,2002,189
151026,2003,191
151026,2004,194
151027,2001,444
151027,2002,447
151027,2003,452
151027,2004,457
151028,2001,539
151028,2002,543
151028,2003,547
151028,2004,552
151029,2001,754
151029,2002,766
151029,2003,779
151029,2004,794
151030,2001,877
151030,2002,888
151030,2003,900
151030,2004,913
151031,2001,615
151031,2002,623
151031,2003,633
151031,2004,643
151032,2001,1648
151032,2002,1667
151032,2003,1691
151032,2004,1716
151033,2001,337
151033,2002,339
151033,2003,342
151033,2004,344
160101,2001,167844
160101,2002,169707
160101,2003,171325
160101,2004,172876
160102,2001,2548
160102,2002,2573
160102,2003,2599
160102,2004,2625
160103,2001,19202
160103,2002,19374
160103,2003,19542
160103,2004,19708
160104,2001,17097
160104,2002,17335
160104,2003,17560
160104,2004,17781
160105,2001,14012
160105,2002,14134
160105,2003,14237
160105,2004,14336
160106,2001,15370
160106,2002,15598
160106,2003,15800
160106,2004,15995
160107,2001,15034
160107,2002,15164
160107,2003,15273
160107,2004,15377
160108,2001,73463
160108,2002,74841
160108,2003,76077
160108,2004,77277
160109,2001,10041
160109,2002,10295
160109,2003,10536
160109,2004,10774
160110,2001,6787
160110,2002,6943
160110,2003,7094
160110,2004,7245
160112,2001,64119
160112,2002,65155
160112,2003,66123
160112,2004,67074
160113,2001,103946
160113,2002,105582
160113,2003,107119
160113,2004,108630
160201,2001,62957
160201,2002,63960
160201,2003,64917
160201,2004,65863
160202,2001,13264
160202,2002,13517
160202,2003,13769
160202,2004,14021
160203,2001,11405
160203,2002,11688
160203,2003,11963
160203,2004,12235
160204,2001,9330
160204,2002,9438
160204,2003,9536
160204,2004,9632
160205,2001,3758
160205,2002,3790
160205,2003,3823
160205,2004,3857
160206,2001,13822
160206,2002,14009
160206,2003,14192
160206,2004,14376
160207,2001,8737
160207,2002,8843
160207,2003,8941
160207,2004,9037
160208,2001,1684
160208,2002,1688
160208,2003,1694
160208,2004,1700
160209,2001,17215
160209,2002,17537
160209,2003,17844
160209,2004,18147
160210,2001,4882
160210,2002,4912
160210,2003,4930
160210,2004,4945
160211,2001,5936
160211,2002,5986
160211,2003,6028
160211,2004,6067
160301,2001,34588
160301,2002,35275
160301,2003,35914
160301,2004,36539
160302,2001,8335
160302,2002,8391
160302,2003,8447
160302,2004,8505
160303,2001,6183
160303,2002,6194
160303,2003,6206
160303,2004,6219
160304,2001,5893
160304,2002,6015
160304,2003,6129
160304,2004,6241
160305,2001,11005
160305,2002,11116
160305,2003,11217
160305,2004,11315
160401,2001,15540
160401,2002,15761
160401,2003,15983
160401,2004,16201
160402,2001,12639
160402,2002,12815
160402,2003,12977
160402,2004,13136
160403,2001,8162
160403,2002,8378
160403,2003,8571
160403,2004,8760
160404,2001,7882
160404,2002,8017
160404,2003,8148
160404,2004,8280
160501,2001,21568
160501,2002,21948
160501,2003,22324
160501,2004,22695
160502,2001,1746
160502,2002,1754
160502,2003,1766
160502,2004,1778
160503,2001,3885
160503,2002,3936
160503,2003,3985
160503,2004,4034
160504,2001,6836
160504,2002,6870
160504,2003,6910
160504,2004,6952
160505,2001,7785
160505,2002,7842
160505,2003,7901
160505,2004,7961
160506,2001,5040
160506,2002,5097
160506,2003,5151
160506,2004,5206
160507,2001,3783
160507,2002,3807
160507,2003,3833
160507,2004,3859
160508,2001,496
160508,2002,507
160508,2003,521
160508,2004,535
160509,2001,964
160509,2002,989
160509,2003,1015
160509,2004,1042
160510,2001,6120
160510,2002,6216
160510,2003,6315
160510,2004,6415
160511,2001,2425
160511,2002,2481
160511,2003,2538
160511,2004,2595
160601,2001,20758
160601,2002,21029
160601,2003,21301
160601,2004,21573
160602,2001,2189
160602,2002,2255
160602,2003,2322
160602,2004,2389
160603,2001,8599
160603,2002,8724
160603,2003,8839
160603,2004,8952
160604,2001,4507
160604,2002,4589
160604,2003,4670
160604,2004,4752
160605,2001,15499
160605,2002,15674
160605,2003,15850
160605,2004,16024
160606,2001,9427
160606,2002,9592
160606,2003,9750
160606,2004,9908
170101,2001,44470
170101,2002,45647
170101,2003,46804
170101,2004,47945
170102,2001,8322
170102,2002,8629
170102,2003,8929
170102,2004,9231
170103,2001,6364
170103,2002,6538
170103,2003,6710
170103,2004,6882
170104,2001,6636
170104,2002,6818
170104,2003,6995
170104,2004,7172
170201,2001,3872
170201,2002,3992
170201,2003,4114
170201,2004,4237
170202,2001,1028
170202,2002,1060
170202,2003,1092
170202,2004,1125
170203,2001,10460
170203,2002,10782
170203,2003,11101
170203,2004,11422
170204,2001,7457
170204,2002,7684
170204,2003,7909
170204,2004,8136
170301,2001,1239
170301,2002,1273
170301,2003,1308
170301,2004,1343
170302,2001,4532
170302,2002,4648
170302,2003,4772
170302,2004,4899
170303,2001,2323
170303,2002,2381
170303,2003,2440
170303,2004,2499
180101,2001,44091
180101,2002,45136
180101,2003,46193
180101,2004,47263
180102,2001,4210
180102,2002,4321
180102,2003,4443
180102,2004,4568
180103,2001,2028
180103,2002,2069
180103,2003,2114
180103,2004,2161
180104,2001,7736
180104,2002,7904
180104,2003,8078
180104,2004,8254
180105,2001,2959
180105,2002,3020
180105,2003,3090
180105,2004,3162
180106,2001,7726
180106,2002,7869
180106,2003,8042
180106,2004,8223
180201,2001,3047
180201,2002,3110
180201,2003,3182
180201,2004,3250
180202,2001,1823
180202,2002,1870
180202,2003,1918
180202,2004,1968
180203,2001,1747
180203,2002,1792
180203,2003,1842
180203,2004,1893
180204,2001,3272
180204,2002,3346
180204,2003,3421
180204,2004,3496
180205,2001,1287
180205,2002,1311
180205,2003,1334
180205,2004,1358
180206,2001,734
180206,2002,753
180206,2003,773
180206,2004,794
180207,2001,755
180207,2002,765
180207,2003,776
180207,2004,788
180208,2001,3583
180208,2002,3653
180208,2003,3736
180208,2004,3822
180209,2001,564
180209,2002,580
180209,2003,598
180209,2004,616
180210,2001,4134
180210,2002,4224
180210,2003,4317
180210,2004,4412
180211,2001,678
180211,2002,688
180211,2003,698
180211,2004,710
180301,2001,56166
180301,2002,57457
180301,2003,58752
180301,2004,60053
180302,2001,208
180302,2002,217
180302,2003,227
180302,2004,236
180303,2001,6635
180303,2002,6665
180303,2003,6698
180303,2004,6730
190101,2001,30963
190101,2002,31238
190101,2003,31527
190101,2004,31817
190102,2001,4414
190102,2002,4459
190102,2003,4508
190102,2004,4557
190103,2001,7262
190103,2002,7314
190103,2003,7375
190103,2004,7436
190104,2001,7772
190104,2002,7910
190104,2003,8096
190104,2004,8293
190105,2001,4018
190105,2002,4066
190105,2003,4131
190105,2004,4200
190106,2001,2747
190106,2002,2772
190106,2003,2805
190106,2004,2839
190107,2001,16327
190107,2002,16540
190107,2003,16761
190107,2004,16982
190108,2001,17932
190108,2002,18342
190108,2003,18757
190108,2004,19172
190109,2001,17024
190109,2002,17221
190109,2003,17435
190109,2004,17652
190110,2001,2033
190110,2002,2097
190110,2003,2182
190110,2004,2272
190111,2001,4339
190111,2002,4470
190111,2003,4641
190111,2004,4822
190112,2001,3596
190112,2002,3620
190112,2003,3647
190112,2004,3673
190113,2001,24038
190113,2002,24343
190113,2003,24728
190113,2004,25128
190201,2001,16229
190201,2002,16546
190201,2003,16907
190201,2004,17281
190202,2001,3152
190202,2002,3413
190202,2003,3728
190202,2004,4063
190203,2001,917
190203,2002,1018
190203,2003,1141
190203,2004,1271
190204,2001,2832
190204,2002,3072
190204,2003,3363
190204,2004,3671
190205,2001,1278
190205,2002,1379
190205,2003,1503
190205,2004,1636
190206,2001,10827
190206,2002,11195
190206,2003,11585
190206,2004,11985
190207,2001,2727
190207,2002,2851
190207,2003,3008
190207,2004,3176
190208,2001,2517
190208,2002,2611
190208,2003,2720
190208,2004,2834
190301,2001,13518
190301,2002,13823
190301,2003,14191
190301,2004,14574
190302,2001,2933
190302,2002,3061
190302,2003,3205
190302,2004,3356
190303,2001,6726
190303,2002,6925
190303,2003,7151
190303,2004,7386
190304,2001,7514
190304,2002,7745
190304,2003,8004
190304,2004,8273
190305,2001,6930
190305,2002,7152
190305,2003,7388
190305,2004,7632
190306,2001,20099
190306,2002,20581
190306,2003,21083
190306,2004,21591
190307,2001,18473
190307,2002,18938
190307,2003,19417
190307,2004,19903
200101,2001,236052
200101,2002,241427
200101,2003,246897
200101,2004,252399
200104,2001,109588
200104,2002,112151
200104,2003,114829
200104,2004,117540
200105,2001,64700
200105,2002,65517
200105,2003,66279
200105,2004,67026
200107,2001,16864
200107,2002,17311
200107,2003,17776
200107,2004,18247
200108,2001,4809
200108,2002,4887
200108,2003,4969
200108,2004,5053
200109,2001,34489
200109,2002,34922
200109,2003,35328
200109,2004,35728
200110,2001,32038
200110,2002,32549
200110,2003,33078
200110,2004,33612
200111,2001,32126
200111,2002,32453
200111,2003,32770
200111,2004,33083
200114,2001,71755
200114,2002,72736
200114,2003,73740
200114,2004,74749
200201,2001,39008
200201,2002,39246
200201,2003,39541
200201,2004,39839
200202,2001,22288
200202,2002,22363
200202,2003,22420
200202,2004,22474
200203,2001,3415
200203,2002,3430
200203,2003,3443
200203,2004,3457
200204,2001,6130
200204,2002,6155
200204,2003,6180
200204,2004,6205
200205,2001,9225
200205,2002,9288
200205,2003,9357
200205,2004,9427
200206,2001,26214
200206,2002,26336
200206,2003,26455
200206,2004,26574
200207,2001,9247
200207,2002,9271
200207,2003,9296
200207,2004,9323
200208,2001,9439
200208,2002,9489
200208,2003,9548
200208,2004,9609
200209,2001,3302
200209,2002,3349
200209,2003,3399
200209,2004,3450
200210,2001,12582
200210,2002,12656
200210,2003,12720
200210,2004,12782
200301,2001,29718
200301,2002,30009
200301,2003,30350
200301,2004,30702
200302,2001,11393
200302,2002,11515
200302,2003,11638
200302,2004,11762
200303,2001,12319
200303,2002,12431
200303,2003,12527
200303,2004,12620
200304,2001,39063
200304,2002,39465
200304,2003,39879
200304,2004,40295
200305,2001,6927
200305,2002,7034
200305,2003,7142
200305,2004,7249
200306,2001,10675
200306,2002,10806
200306,2003,10931
200306,2004,11055
200307,2001,8538
200307,2002,8613
200307,2003,8696
200307,2004,8782
200308,2001,10820
200308,2002,10899
200308,2003,10985
200308,2004,11072
200401,2001,87164
200401,2002,88087
200401,2003,88923
200401,2004,89736
200402,2001,11139
200402,2002,11264
200402,2003,11396
200402,2004,11529
200403,2001,11921
200403,2002,12122
200403,2003,12344
200403,2004,12571
200404,2001,14728
200404,2002,14956
200404,2003,15202
200404,2004,15454
200405,2001,16919
200405,2002,17157
200405,2003,17402
200405,2004,17650
200406,2001,10252
200406,2002,10434
200406,2003,10620
200406,2004,10806
200407,2001,8850
200407,2002,9029
200407,2003,9225
200407,2004,9426
200408,2001,4844
200408,2002,4876
200408,2003,4909
200408,2004,4941
200409,2001,9982
200409,2002,10058
200409,2003,10134
200409,2004,10209
200410,2001,11242
200410,2002,11423
200410,2003,11631
200410,2004,11846
200501,2001,56846
200501,2002,58055
200501,2003,59199
200501,2004,60319
200502,2001,2465
200502,2002,2528
200502,2003,2597
200502,2004,2669
200503,2001,1368
200503,2002,1403
200503,2003,1441
200503,2004,1481
200504,2001,12680
200504,2002,13010
200504,2003,13378
200504,2004,13758
200505,2001,10071
200505,2002,10410
200505,2003,10800
200505,2004,11205
200506,2001,4252
200506,2002,4338
200506,2003,4432
200506,2004,4529
200507,2001,5221
200507,2002,5417
200507,2003,5653
200507,2004,5901
200601,2001,142355
200601,2002,143902
200601,2003,145358
200601,2004,146790
200602,2001,32680
200602,2002,33011
200602,2003,33392
200602,2004,33785
200603,2001,14688
200603,2002,14712
200603,2003,14735
200603,2004,14757
200604,2001,12345
200604,2002,12559
200604,2003,12811
200604,2004,13072
200605,2001,23395
200605,2002,23725
200605,2003,24073
200605,2004,24425
200606,2001,6360
200606,2002,6465
200606,2003,6573
200606,2004,6682
200607,2001,25285
200607,2002,25705
200607,2003,26152
200607,2004,26607
200608,2001,5643
200608,2002,5709
200608,2003,5777
200608,2004,5845
200701,2001,101219
200701,2002,102744
200701,2003,104247
200701,2004,105747
200702,2001,8212
200702,2002,8302
200702,2003,8392
200702,2004,8482
200703,2001,15571
200703,2002,15745
200703,2003,15906
200703,2004,16064
200704,2001,1208
200704,2002,1283
200704,2003,1370
200704,2004,1459
