ubigeo,year,population
022002,2019,1725
022002,2020,1698
022002,2021,1672
022002,2022,1643
022002,2023,1606.4444444444443
022003,2018,6906
022003,2019,6904
022003,2020,6881
022003,2021,6854
022003,2022,6821
022003,2023,6778.944444444444
022004,2018,1511
022004,2019,1519
022004,2020,1522
022004,2021,1528
022004,2022,1536
022004,2023,1544.5
022005,2018,12926
022005,2019,13049
022005,2020,13137
022005,2021,13216
022005,2022,13284
022005,2023,13337.444444444445
022006,2018,2932
022006,2019,2952
022006,2020,2964
022006,2021,2974
022006,2022,2981
022006,2023,2983.6111111111113
022007,2018,1955
022007,2019,1932
022007,2020,1904
022007,2021,1875
022007,2022,1845
022007,2023,1813.7777777777778
022008,2018,5577
022008,2019,5476
022008,2020,5361
022008,2021,5244
022008,2022,5124
022008,2023,4999.277777777777
030101,2018,72761
030101,2019,74800
030101,2020,76639
030101,2021,77767
030101,2022,78681
030101,2023,79934
030102,2018,1410
030102,2019,1425
030102,2020,1437
030102,2021,1448
030102,2022,1454
030102,2023,1450.6666666666667
030103,2018,1933
030103,2019,1887
030103,2020,1836
030103,2021,1819
030103,2022,1796
030103,2023,1722.611111111111
030104,2018,17136
030104,2019,17127
030104,2020,17064
030104,2021,17120
030104,2022,17128
030104,2023,16902.11111111111
030105,2018,3010
030105,2019,2896
030105,2020,2778
030105,2021,2667
030105,2022,2550
030105,2023,2412.6666666666665
030106,2018,3092
030106,2019,2953
030106,2020,2813
030106,2021,2683
030106,2022,2547
030106,2023,2387.5
030107,2018,2877
030107,2019,2777
030107,2020,2673
030107,2021,2576
030107,2022,2471
030107,2023,2341.5555555555557
030108,2018,2642
030108,2019,2568
030108,2020,2490
030108,2021,2415
030108,2022,2332
030108,2023,2229
030109,2018,11510
030109,2019,11959
030109,2020,12386
030109,2021,12481
030109,2022,12542
030109,2023,12900.777777777777
030201,2018,44284
030201,2019,45221
030201,2020,46035
030201,2021,47143
030201,2022,48053
030201,2023,48222.5
030202,2018,5730
030202,2019,5655
030202,2020,5565
030202,2021,5458
030202,2022,5368
030202,2023,5331
030203,2018,1236
030203,2019,1224
030203,2020,1209
030203,2021,1193
030203,2022,1180
030203,2023,1174.111111111111
030204,2018,5378
030204,2019,5229
030204,2020,5070
030204,2021,4834
030204,2022,4654
030204,2023,4674.111111111111
030205,2018,3951
030205,2019,3904
030205,2020,3846
030205,2021,3780
030205,2022,3724
030205,2023,3696.8333333333335
030206,2018,786
030206,2019,770
030206,2020,751
030206,2021,727
030206,2022,708
030206,2023,704.6666666666666
030207,2018,6385
030207,2019,6234
030207,2020,6069
030207,2021,5833
030207,2022,5650
030207,2023,5654.055555555556
030208,2018,3562
030208,2019,3451
030208,2020,3334
030208,2021,3156
030208,2022,3022
030208,2023,3045.8888888888887
030209,2018,8638
030209,2019,8514
030209,2020,8367
030209,2021,8185
030209,2022,8037
030209,2023,7996.5
030210,2018,2314
030210,2019,2293
030210,2020,2268
030210,2021,2267
030210,2022,2256
030210,2023,2197.5555555555557
030211,2018,908
030211,2019,901
030211,2020,890
030211,2021,880
030211,2022,871
030211,2023,862.7222222222222
030212,2018,3048
030212,2019,3028
030212,2020,3000
030212,2021,2978
030212,2022,2955
030212,2023,2922.8333333333335
030213,2018,22061
030213,2019,22184
030213,2020,22241
030213,2021,22469
030213,2022,22601
030213,2023,22342
030214,2018,1690
030214,2019,1673
030214,2020,1650
030214,2021,1626
030214,2022,1605
030214,2023,1590.9444444444443
030215,2018,8754
030215,2019,8674
030215,2020,8570
030215,2021,8466
030215,2022,8373
030215,2023,8301.277777777777
030216,2018,19465
030216,2019,19711
030216,2020,19901
030216,2021,20291
030216,2022,20572
030216,2023,20403.61111111111
030217,2018,1960
030217,2019,1939
030217,2020,1912
030217,2021,1883
030217,2022,1857
030217,2023,1839.0555555555557
030218,2018,3810
030218,2019,3778
030218,2020,3736
030218,2021,3696
030218,2022,3660
030218,2023,3629.4444444444443
030219,2018,1851
030219,2019,1802
030219,2020,1748
030219,2021,1669
030219,2022,1610
030219,2023,1619.611111111111
030220,2018,4294
030220,2019,4449
030220,2020,4596
030220,2021,4795
030220,2022,4975
030220,2023,5057.722222222223
030301,2018,2922
030301,2019,2895
030301,2020,2860
030301,2021,2808
030301,2022,2747
030301,2023,2685.9444444444443
030302,2018,584
030302,2019,590
030302,2020,595
030302,2021,602
030302,2022,607
030302,2023,605.6111111111111
030303,2018,1955
030303,2019,2005
030303,2020,2049
030303,2021,2074
030303,2022,2094
030303,2023,2124.5
030304,2018,1783
030304,2019,1763
030304,2020,1738
030304,2021,1705
030304,2022,1664
030304,2023,1615.1666666666667
030305,2018,2404
030305,2019,2390
030305,2020,2369
030305,2021,2316
030305,2022,2259
030305,2023,2228.9444444444443
030306,2018,1099
030306,2019,1091
030306,2020,1079
030306,2021,1061
030306,2022,1040
030306,2023,1019.2777777777778
030307,2018,1148
030307,2019,1120
030307,2020,1091
030307,2021,1056
030307,2022,1018
030307,2023,980.4444444444445
030401,2018,5122
030401,2019,5164
030401,2020,5191
030401,2021,5203
030401,2022,5208
030401,2023,5214.444444444444
030402,2018,617
030402,2019,606
030402,2020,593
030402,2021,575
030402,2022,554
030402,2023,532.2777777777778
030403,2018,976
030403,2019,949
030403,2020,919
030403,2021,882
030403,2022,844
030403,2023,811.5555555555555
030404,2018,1965
030404,2019,1939
030404,2020,1907
030404,2021,1864
030404,2022,1814
030404,2023,1761.5
030405,2018,727
030405,2019,721
030405,2020,712
030405,2021,687
030405,2022,661
030405,2023,650.5555555555555
030406,2018,2704
030406,2019,2598
030406,2020,2491
030406,2021,2380
030406,2022,2268
030406,2023,2158.3333333333335
030407,2018,479
030407,2019,466
030407,2020,453
030407,2021,443
030407,2022,430
030407,2023,407.5
030408,2018,770
030408,2019,747
030408,2020,723
030408,2021,701
030408,2022,678
030408,2023,650.6666666666666
030409,2018,1593
030409,2019,1552
030409,2020,1507
030409,2021,1443
030409,2022,1371
030409,2023,1303.4444444444443
030410,2018,1065
030410,2019,1054
030410,2020,1041
030410,2021,1023
030410,2022,1002
030410,2023,980.2777777777778
030411,2018,795
030411,2019,784
030411,2020,770
030411,2021,745
030411,2022,719
030411,2023,703
030412,2018,1152
030412,2019,1137
030412,2020,1118
030412,2021,1093
030412,2022,1063
030412,2023,1029.1666666666667
030413,2018,746
030413,2019,742
030413,2020,736
030413,2021,710
030413,2022,683
030413,2023,676.0555555555555
030414,2018,1946
030414,2019,1926
030414,2020,1901
030414,2021,1867
030414,2022,1828
030414,2023,1788.4444444444443
030415,2018,2380
030415,2019,2320
030415,2020,2255
030415,2021,2161
030415,2022,2063
030415,2023,1988.7222222222222
030416,2018,1334
030416,2019,1301
030416,2020,1266
030416,2021,1215
030416,2022,1158
030416,2023,1106.3333333333333
030417,2018,1021
030417,2019,1006
030417,2020,987
030417,2021,962
030417,2022,932
030417,2023,898.1666666666666
030501,2018,10809
030501,2019,10816
030501,2020,10789
030501,2021,10713
030501,2022,10660
030501,2023,10706.833333333334
030502,2018,4112
030502,2019,4089
030502,2020,4052
030502,2021,4028
030502,2022,4001
030502,2023,3952.6111111111113
030503,2018,6943
030503,2019,6860
030503,2020,6756
030503,2021,6691
030503,2022,6651
030503,2023,6617.888888888889
030504,2018,9935
030504,2019,9840
030504,2020,9712
030504,2021,9511
030504,2022,9474
030504,2023,9853.388888888889
030505,2018,6195
030505,2019,6171
030505,2020,6127
030505,2021,6091
030505,2022,6084
030505,2023,6126.611111111111
030506,2018,15764
030506,2019,16776
030506,2020,17772
030506,2021,18364
030506,2022,18656
030506,2023,18779.333333333332
030601,2018,5549
030601,2019,5529
030601,2020,5495
030601,2021,5472
030601,2022,5443
030601,2023,5388.666666666667
030602,2018,10770
030602,2019,10749
030602,2020,10695
030602,2021,10540
030602,2022,10382
030602,2023,10328.222222222223
030603,2018,1811
030603,2019,1772
030603,2020,1729
030603,2021,1718
030603,2022,1707
030603,2023,1660.2222222222222
030604,2018,6944
030604,2019,6836
030604,2020,6711
030604,2021,5489
030604,2022,5389
030604,2023,8813.277777777777
030605,2018,7193
030605,2019,7125
030605,2020,7036
030605,2021,6962
030605,2022,6877
030605,2023,6751.555555555556
030606,2018,2459
030606,2019,2408
030606,2020,2352
030606,2021,2320
030606,2022,2287
030606,2023,2225
030607,2018,2817
030607,2019,2794
030607,2020,2765
030607,2021,2743
030607,2022,2717
030607,2023,2674.6666666666665
030608,2018,4247
030608,2019,4209
030608,2020,4158
030608,2021,4116
030608,2022,4068
030608,2023,3996.9444444444443
030609,2018,2825
030609,2019,2810
030609,2020,2787
030609,2021,2770
030609,2022,2751
030609,2023,2720.777777777778
030610,2018,1801
030610,2019,1788
030610,2020,1771
030610,2021,1758
030610,2022,1743
030610,2023,1719.2222222222222
030611,2018,1055
030611,2019,1050
030611,2020,1045
030611,2021,1043
030611,2022,1040
030611,2023,1031.611111111111
030701,2018,5318
030701,2019,5295
030701,2020,5255
030701,2021,5150
030701,2022,5036
030701,2023,4974.777777777777
030702,2018,2033
030702,2019,2003
030702,2020,1967
030702,2021,1918
030702,2022,1861
030702,2023,1801.6666666666667
030703,2018,2882
030703,2019,2791
030703,2020,2696
030703,2021,2588
030703,2022,2476
030703,2023,2370
030704,2018,1421
030704,2019,1385
030704,2020,1346
030704,2021,1298
030704,2022,1246
030704,2023,1195.611111111111
030705,2018,905
030705,2019,900
030705,2020,893
030705,2021,879
030705,2022,862
030705,2023,846.5
030706,2018,959
030706,2019,933
030706,2020,905
030706,2021,872
030706,2022,835
030706,2023,795.2222222222222
030707,2018,832
030707,2019,814
030707,2020,794
030707,2021,769
030707,2022,742
030707,2023,716.3333333333334
030708,2018,3156
030708,2019,3194
030708,2020,3222
030708,2021,3235
030708,2022,3241
030708,2023,3248.722222222222
030709,2018,285
030709,2019,278
030709,2020,271
030709,2021,262
030709,2022,252
030709,2023,242.16666666666666
030710,2018,587
030710,2019,576
030710,2020,562
030710,2021,545
030710,2022,527
030710,2023,510.1111111111111
030711,2018,664
030711,2019,652
030711,2020,640
030711,2021,622
030711,2022,603
030711,2023,588.6111111111111
030712,2018,1314
030712,2019,1321
030712,2020,1324
030712,2021,1327
030712,2022,1326
030712,2023,1316.5555555555557
030713,2018,693
030713,2019,668
030713,2020,643
030713,2021,614
030713,2022,583
030713,2023,552.3333333333334
030714,2018,1282
030714,2019,1263
030714,2020,1241
030714,2021,1210
030714,2022,1173
030714,2023,1133.5
040101,2018,55496
040101,2019,55033
040101,2020,54400
040101,2021,54412
040101,2022,54396
040101,2023,53596.333333333336
040102,2018,85790
040102,2019,87291
040102,2020,88537
040102,2021,90180
040102,2022,91755
040102,2023,92734.94444444444
040103,2018,97980
040103,2019,100686
040103,2020,103140
040103,2021,105760
040103,2022,108314
040103,2023,110533.88888888889
040104,2018,206393
040104,2019,217894
040104,2020,229142
040104,2021,235305
040104,2022,241328
040104,2023,252699.16666666666
040105,2018,14142
040105,2019,15190
040105,2020,16263
040105,2021,16987
040105,2022,17706
040105,2023,18803.88888888889
040106,2018,3039
040106,2019,3080
040106,2020,3112
040106,2021,3171
040106,2022,3227
040106,2023,3246.3333333333335
040107,2018,50879
040107,2019,51442
040107,2020,51848
040107,2021,52729
040107,2022,53543
040107,2023,53682.77777777778
040108,2018,35441
040108,2019,36807
040108,2020,38103
040108,2021,39668
040108,2022,41181
040108,2023,42284.333333333336
040109,2018,62295
040109,2019,63460
040109,2020,64442
040109,2021,65809
040109,2022,67014
040109,2023,67448.05555555556
040110,2018,61362
040110,2019,62586
040110,2020,63632
040110,2021,65064
040110,2022,66339
040110,2023,66852.5
040111,2018,5426
040111,2019,6172
040111,2020,6998
040111,2021,7363
040111,2022,7727
040111,2023,8605.611111111111
040112,2018,131837
040112,2019,133175
040112,2020,134099
040112,2021,135781
040112,2022,137061
040112,2023,136649.44444444444
040113,2018,469
040113,2019,458
040113,2020,447
040113,2021,442
040113,2022,437
040113,2023,425.3333333333333
040114,2018,873
040114,2019,836
040114,2020,797
040114,2021,771
040114,2022,746
040114,2023,708.5
040115,2018,5290
040115,2019,6085
040115,2020,6977
040115,2021,7324
040115,2022,7669
040115,2023,8620.833333333334
040116,2018,4397
040116,2019,4476
040116,2020,4544
040116,2021,4648
040116,2022,4745
040116,2023,4787
040117,2018,25237
040117,2019,26163
040117,2020,27038
040117,2021,28101
040117,2022,29124
040117,2023,29853.055555555555
040118,2018,640
040118,2019,601
040118,2020,561
040118,2021,546
040118,2022,530
040118,2023,484.1111111111111
040119,2018,1404
040119,2019,1353
040119,2020,1299
040119,2021,1265
040119,2022,1233
040119,2023,1182.7222222222222
040120,2018,720
040120,2019,686
040120,2020,650
040120,2021,635
040120,2022,618
040120,2023,573.4444444444445
040121,2018,6885
040121,2019,7187
040121,2020,7478
040121,2021,7821
040121,2022,8156
040121,2023,8416.166666666666
040122,2018,77115
040122,2019,79147
040122,2020,80977
040122,2021,83367
040122,2022,85605
040122,2023,86897.11111111111
040123,2018,16622
040123,2019,16848
040123,2020,17023
040123,2021,17297
040123,2022,17520
040123,2023,17525.333333333332
040124,2018,15153
040124,2019,15689
040124,2020,16195
040124,2021,16812
040124,2022,17404
040124,2023,17819.61111111111
040125,2018,4151
040125,2019,4332
040125,2020,4506
040125,2021,4713
040125,2022,4915
040125,2023,5069.666666666667
040126,2018,25766
040126,2019,26099
040126,2020,26354
040126,2021,26755
040126,2022,27081
040126,2023,27086.277777777777
040127,2018,1433
040127,2019,1482
040127,2020,1528
040127,2021,1584
040127,2022,1638
040127,2023,1676.611111111111
040128,2018,36865
040128,2019,39899
040128,2020,43033
040128,2021,44322
040128,2022,45585
040128,2023,48850.11111111111
040129,2018,81621
040129,2019,82261
040129,2020,82642
040129,2021,83264
040129,2022,83807
040129,2023,83905.44444444444
040201,2018,12995
040201,2019,12855
040201,2020,12677
040201,2021,12527
040201,2022,12379
040201,2023,12201.888888888889
040202,2018,4568
040202,2019,4645
040202,2020,4710
040202,2021,4761
040202,2022,4804
040202,2023,4845.444444444444
040203,2018,7579
040203,2019,8014
040203,2020,8448
040203,2021,8863
040203,2022,9273
040203,2023,9693.777777777777
040204,2018,6273
040204,2019,6371
040204,2020,6450
040204,2021,6512
040204,2022,6562
040204,2023,6605.166666666667
040205,2018,7423
040205,2019,7583
040205,2020,7723
040205,2021,7843
040205,2022,7949
040205,2023,8047.333333333333
040206,2018,4110
040206,2019,4082
040206,2020,4040
040206,2021,4005
040206,2022,3970
040206,2023,3926.4444444444443
040207,2018,1021
040207,2019,1048
040207,2020,1072
040207,2021,1093
040207,2022,1115
040207,2023,1142.2222222222222
040208,2018,15970
040208,2019,16302
040208,2020,16588
040208,2021,16829
040208,2022,17046
040208,2023,17261.11111111111
040301,2018,4157
040301,2019,4198
040301,2020,4227
040301,2021,4284
040301,2022,4332
040301,2023,4329.722222222223
040302,2018,4976
040302,2019,5081
040302,2020,5172
040302,2021,5283
040302,2022,5381
040302,2023,5429.277777777777
040303,2018,5641
040303,2019,5809
040303,2020,5962
040303,2021,6127
040303,2022,6271
040303,2023,6357.666666666667
040304,2018,511
040304,2019,493
040304,2020,475
040304,2021,466
040304,2022,455
040304,2023,429.8888888888889
040305,2018,3147
040305,2019,3065
040305,2020,2978
040305,2021,2935
040305,2022,2895
040305,2023,2812
040306,2018,646
040306,2019,628
040306,2020,609
040306,2021,599
040306,2022,591
040306,2023,577.0555555555555
040307,2018,9338
040307,2019,9862
040307,2020,10368
040307,2021,10605
040307,2022,10832
040307,2023,11336.333333333334
040308,2018,3653
040308,2019,3639
040308,2020,3613
040308,2021,3567
040308,2022,3516
040308,2023,3476.277777777778
040309,2018,3080
040309,2019,3144
040309,2020,3199
040309,2021,3268
040309,2022,3327
040309,2023,3349.3888888888887
040310,2018,1592
040310,2019,1585
040310,2020,1576
040310,2021,1581
040310,2022,1585
040310,2023,1571.2777777777778
040311,2018,1511
040311,2019,1548
040311,2020,1580
040311,2021,1603
040311,2022,1625
040311,2023,1654.6666666666667
040312,2018,1899
040312,2019,1903
040312,2020,1902
040312,2021,1905
040312,2022,1906
040312,2023,1898.1666666666667
040313,2018,1976
040313,2019,2006
040313,2020,2029
040313,2021,2060
040313,2022,2087
040313,2023,2096.5
040401,2018,8932
040401,2019,8961
040401,2020,8964
040401,2021,8994
040401,2022,9023
040401,2023,9018.5
040402,2018,1049
040402,2019,1031
040402,2020,1010
040402,2021,993
040402,2022,977
040402,2023,958.4444444444445
040403,2018,246
040403,2019,239
040403,2020,230
040403,2021,223
040403,2022,216
040403,2023,206.66666666666666
040404,2018,1682
040404,2019,1664
040404,2020,1643
040404,2021,1611
040404,2022,1579
040404,2023,1559.0555555555557
040405,2018,999
040405,2019,1018
040405,2020,1034
040405,2021,1053
040405,2022,1073
040405,2023,1091.5555555555557
040406,2018,721
040406,2019,694
040406,2020,666
040406,2021,641
040406,2022,618
040406,2023,595.7222222222222
040407,2018,1559
040407,2019,1574
040407,2020,1586
040407,2021,1602
040407,2022,1618
040407,2023,1629.388888888889
040408,2018,510
040408,2019,484
040408,2020,457
040408,2021,433
040408,2022,408
040408,2023,377.55555555555554
040409,2018,8501
040409,2019,8542
040409,2020,8557
040409,2021,8612
040409,2022,8667
040409,2023,8676.111111111111
040410,2018,2024
040410,2019,1944
040410,2020,1862
040410,2021,1788
040410,2022,1717
040410,2023,1643.1666666666667
040411,2018,450
040411,2019,440
040411,2020,429
040411,2021,420
040411,2022,411
040411,2023,399.72222222222223
040412,2018,210
040412,2019,206
040412,2020,202
040412,2021,200
040412,2022,197
040412,2023,189.72222222222223
040413,2018,6666
040413,2019,6638
040413,2020,6590
040413,2021,6510
