ubigeo,year,population,level
151013,2001,427,district
151013,2002,431,district
151013,2003,435,district
151013,2004,439,district
151013,2005,443,district
151014,2001,513,district
151014,2002,517,district
151014,2003,522,district
151014,2004,526,district
151014,2005,531,district
151015,2001,775,district
151015,2002,787,district
151015,2003,802,district
151015,2004,818,district
151015,2005,832,district
151016,2001,894,district
151016,2002,903,district
151016,2003,914,district
151016,2004,926,district
151016,2005,937,district
151017,2001,475,district
151017,2002,482,district
151017,2003,490,district
151017,2004,498,district
151017,2005,505,district
151018,2001,1160,district
151018,2002,1178,district
151018,2003,1199,district
151018,2004,1222,district
151018,2005,1243,district
151019,2001,462,district
151019,2002,468,district
151019,2003,475,district
151019,2004,484,district
151019,2005,491,district
151020,2001,839,district
151020,2002,851,district
151020,2003,866,district
151020,2004,883,district
151020,2005,897,district
151021,2001,462,district
151021,2002,467,district
151021,2003,472,district
151021,2004,478,district
151021,2005,483,district
151022,2001,779,district
151022,2002,786,district
151022,2003,793,district
151022,2004,801,district
151022,2005,809,district
151023,2001,468,district
151023,2002,470,district
151023,2003,473,district
151023,2004,475,district
151023,2005,477,district
151024,2001,1139,district
151024,2002,1154,district
151024,2003,1172,district
151024,2004,1190,district
151024,2005,1207,district
151025,2001,719,district
151025,2002,724,district
151025,2003,728,district
151025,2004,733,district
151025,2005,738,district
151026,2001,187,district
151026,2002,189,district
151026,2003,191,district
151026,2004,194,district
151026,2005,196,district
151027,2001,444,district
151027,2002,447,district
151027,2003,452,district
151027,2004,457,district
151027,2005,461,district
151028,2001,539,district
151028,2002,543,district
151028,2003,547,district
151028,2004,552,district
151028,2005,556,district
151029,2001,754,district
151029,2002,766,district
151029,2003,779,district
151029,2004,794,district
151029,2005,807,district
151030,2001,877,district
151030,2002,888,district
151030,2003,900,district
151030,2004,913,district
151030,2005,925,district
151031,2001,615,district
151031,2002,623,district
151031,2003,633,district
151031,2004,643,district
151031,2005,653,district
151032,2001,1648,district
151032,2002,1667,district
151032,2003,1691,district
151032,2004,1716,district
151032,2005,1738,district
151033,2001,337,district
151033,2002,339,district
151033,2003,342,district
151033,2004,344,district
151033,2005,347,district
160000,2001,894307,region
160000,2002,907341,region
160000,2003,919505,region
160000,2004,931444,region
160000,2005,943807,region
160100,2001,509463,province
160100,2002,516701,province
160100,2003,523285,province
160100,2004,529698,province
160100,2005,536423,province
160101,2001,167844,district
160101,2002,169707,district
160101,2003,171325,district
160101,2004,172876,district
160101,2005,174538,district
160102,2001,2548,district
160102,2002,2573,district
160102,2003,2599,district
160102,2004,2625,district
160102,2005,2650,district
160103,2001,19202,district
160103,2002,19374,district
160103,2003,19542,district
160103,2004,19708,district
160103,2005,19875,district
160104,2001,17097,district
160104,2002,17335,district
160104,2003,17560,district
160104,2004,17781,district
160104,2005,18009,district
160105,2001,14012,district
160105,2002,14134,district
160105,2003,14237,district
160105,2004,14336,district
160105,2005,14442,district
160106,2001,15370,district
160106,2002,15598,district
160106,2003,15800,district
160106,2004,15995,district
160106,2005,16203,district
160107,2001,15034,district
160107,2002,15164,district
160107,2003,15273,district
160107,2004,15377,district
160107,2005,15490,district
160108,2001,73463,district
160108,2002,74841,district
160108,2003,76077,district
160108,2004,77277,district
160108,2005,78550,district
160109,2001,10041,district
160109,2002,10295,district
160109,2003,10536,district
160109,2004,10774,district
160109,2005,11020,district
160110,2001,6787,district
160110,2002,6943,district
160110,2003,7094,district
160110,2004,7245,district
160110,2005,7398,district
160112,2001,64119,district
160112,2002,65155,district
160112,2003,66123,district
160112,2004,67074,district
160112,2005,68058,district
160113,2001,103946,district
160113,2002,105582,district
160113,2003,107119,district
160113,2004,108630,district
160113,2005,110190,district
160200,2001,152990,province
160200,2002,155368,province
160200,2003,157637,province
160200,2004,159880,province
160200,2005,162182,province
160201,2001,62957,district
160201,2002,63960,district
160201,2003,64917,district
160201,2004,65863,district
160201,2005,66832,district
160202,2001,13264,district
160202,2002,13517,district
160202,2003,13769,district
160202,2004,14021,district
160202,2005,14273,district
160203,2001,11405,district
160203,2002,11688,district
160203,2003,11963,district
160203,2004,12235,district
160203,2005,12511,district
160204,2001,9330,district
160204,2002,9438,district
160204,2003,9536,district
160204,2004,9632,district
160204,2005,9733,district
160205,2001,3758,district
160205,2002,3790,district
160205,2003,3823,district
160205,2004,3857,district
160205,2005,3891,district
160206,2001,13822,district
160206,2002,14009,district
160206,2003,14192,district
160206,2004,14376,district
160206,2005,14561,district
160207,2001,8737,district
160207,2002,8843,district
160207,2003,8941,district
160207,2004,9037,district
160207,2005,9138,district
160208,2001,1684,district
160208,2002,1688,district
160208,2003,1694,district
160208,2004,1700,district
160208,2005,1706,district
160209,2001,17215,district
160209,2002,17537,district
160209,2003,17844,district
160209,2004,18147,district
160209,2005,18458,district
160210,2001,4882,district
160210,2002,4912,district
160210,2003,4930,district
160210,2004,4945,district
160210,2005,4967,district
160211,2001,5936,district
160211,2002,5986,district
160211,2003,6028,district
160211,2004,6067,district
160211,2005,6112,district
160300,2001,66004,province
160300,2002,66991,province
160300,2003,67913,province
160300,2004,68819,province
160300,2005,69757,province
160301,2001,34588,district
160301,2002,35275,district
160301,2003,35914,district
160301,2004,36539,district
160301,2005,37188,district
160302,2001,8335,district
160302,2002,8391,district
160302,2003,8447,district
160302,2004,8505,district
160302,2005,8562,district
160303,2001,6183,district
160303,2002,6194,district
160303,2003,6206,district
160303,2004,6219,district
160303,2005,6231,district
160304,2001,5893,district
160304,2002,6015,district
160304,2003,6129,district
160304,2004,6241,district
160304,2005,6357,district
160305,2001,11005,district
160305,2002,11116,district
160305,2003,11217,district
160305,2004,11315,district
160305,2005,11419,district
160400,2001,44223,province
160400,2002,44971,province
160400,2003,45679,province
160400,2004,46377,province
160400,2005,47100,province
160401,2001,15540,district
160401,2002,15761,district
160401,2003,15983,district
160401,2004,16201,district
160401,2005,16424,district
160402,2001,12639,district
160402,2002,12815,district
160402,2003,12977,district
160402,2004,13136,district
160402,2005,13302,district
160403,2001,8162,district
160403,2002,8378,district
160403,2003,8571,district
160403,2004,8760,district
160403,2005,8961,district
160404,2001,7882,district
160404,2002,8017,district
160404,2003,8148,district
160404,2004,8280,district
160404,2005,8413,district
160500,2001,60648,province
160500,2002,61447,province
160500,2003,62259,province
160500,2004,63072,province
160500,2005,63875,province
160501,2001,21568,district
160501,2002,21948,district
160501,2003,22324,district
160501,2004,22695,district
160501,2005,23070,district
160502,2001,1746,district
160502,2002,1754,district
160502,2003,1766,district
160502,2004,1778,district
160502,2005,1789,district
160503,2001,3885,district
160503,2002,3936,district
160503,2003,3985,district
160503,2004,4034,district
160503,2005,4083,district
160504,2001,6836,district
160504,2002,6870,district
160504,2003,6910,district
160504,2004,6952,district
160504,2005,6989,district
160505,2001,7785,district
160505,2002,7842,district
160505,2003,7901,district
160505,2004,7961,district
160505,2005,8019,district
160506,2001,5040,district
160506,2002,5097,district
160506,2003,5151,district
160506,2004,5206,district
160506,2005,5260,district
160507,2001,3783,district
160507,2002,3807,district
160507,2003,3833,district
160507,2004,3859,district
160507,2005,3884,district
160508,2001,496,district
160508,2002,507,district
160508,2003,521,district
160508,2004,535,district
160508,2005,548,district
160509,2001,964,district
160509,2002,989,district
160509,2003,1015,district
160509,2004,1042,district
160509,2005,1068,district
160510,2001,6120,district
160510,2002,6216,district
160510,2003,6315,district
160510,2004,6415,district
160510,2005,6513,district
160511,2001,2425,district
160511,2002,2481,district
160511,2003,2538,district
160511,2004,2595,district
160511,2005,2652,district
160600,2001,60979,province
160600,2002,61863,province
160600,2003,62732,province
160600,2004,63598,province
160600,2005,64470,province
160601,2001,20758,district
160601,2002,21029,district
160601,2003,21301,district
160601,2004,21573,district
160601,2005,21844,district
160602,2001,2189,district
160602,2002,2255,district
160602,2003,2322,district
160602,2004,2389,district
160602,2005,2457,district
160603,2001,8599,district
160603,2002,8724,district
160603,2003,8839,district
160603,2004,8952,district
160603,2005,9070,district
160604,2001,4507,district
160604,2002,4589,district
160604,2003,4670,district
160604,2004,4752,district
160604,2005,4834,district
160605,2001,15499,district
160605,2002,15674,district
160605,2003,15850,district
160605,2004,16024,district
160605,2005,16196,district
160606,2001,9427,district
160606,2002,9592,district
160606,2003,9750,district
160606,2004,9908,district
160606,2005,10069,district
170000,2001,96703,region
170000,2002,99452,region
170000,2003,102174,region
170000,2004,104891,region
170000,2005,107664,region
170100,2001,65792,province
170100,2002,67632,province
170100,2003,69438,province
170100,2004,71230,province
170100,2005,73067,province
170101,2001,44470,district
170101,2002,45647,district
170101,2003,46804,district
170101,2004,47945,district
170101,2005,49113,district
170102,2001,8322,district
170102,2002,8629,district
170102,2003,8929,district
170102,2004,9231,district
170102,2005,9545,district
170103,2001,6364,district
170103,2002,6538,district
170103,2003,6710,district
170103,2004,6882,district
170103,2005,7056,district
170104,2001,6636,district
170104,2002,6818,district
170104,2003,6995,district
170104,2004,7172,district
170104,2005,7353,district
170200,2001,22817,province
170200,2002,23518,province
170200,2003,24216,province
170200,2004,24920,province
170200,2005,25640,province
170201,2001,3872,district
170201,2002,3992,district
170201,2003,4114,district
170201,2004,4237,district
170201,2005,4362,district
170202,2001,1028,district
170202,2002,1060,district
170202,2003,1092,district
170202,2004,1125,district
170202,2005,1159,district
170203,2001,10460,district
170203,2002,10782,district
170203,2003,11101,district
170203,2004,11422,district
170203,2005,11751,district
170204,2001,7457,district
170204,2002,7684,district
170204,2003,7909,district
170204,2004,8136,district
170204,2005,8368,district
170300,2001,8094,province
170300,2002,8302,province
170300,2003,8520,province
170300,2004,8741,province
170300,2005,8957,province
170301,2001,1239,district
170301,2002,1273,district
170301,2003,1308,district
170301,2004,1343,district
170301,2005,1379,district
170302,2001,4532,district
170302,2002,4648,district
170302,2003,4772,district
170302,2004,4899,district
170302,2005,5021,district
170303,2001,2323,district
170303,2002,2381,district
170303,2003,2440,district
170303,2004,2499,district
170303,2005,2557,district
180000,2001,153383,region
180000,2002,156750,region
180000,2003,160232,region
180000,2004,163757,region
180000,2005,167251,region
180100,2001,68750,province
180100,2002,70319,province
180100,2003,71960,province
180100,2004,73631,province
180100,2005,75280,province
180101,2001,44091,district
180101,2002,45136,district
180101,2003,46193,district
180101,2004,47263,district
180101,2005,48335,district
180102,2001,4210,district
180102,2002,4321,district
180102,2003,4443,district
180102,2004,4568,district
180102,2005,4688,district
180103,2001,2028,district
180103,2002,2069,district
180103,2003,2114,district
180103,2004,2161,district
180103,2005,2206,district
180104,2001,7736,district
180104,2002,7904,district
180104,2003,8078,district
180104,2004,8254,district
180104,2005,8429,district
180105,2001,2959,district
180105,2002,3020,district
180105,2003,3090,district
180105,2004,3162,district
180105,2005,3230,district
180106,2001,7726,district
180106,2002,7869,district
180106,2003,8042,district
180106,2004,8223,district
180106,2005,8392,district
180200,2001,21624,province
180200,2002,22092,province
180200,2003,22595,province
180200,2004,23107,province
180200,2005,23608,province
180201,2001,3047,district
180201,2002,3110,district
180201,2003,3182,district
180201,2004,3250,district
180201,2005,3322,district
180202,2001,1823,district
180202,2002,1870,district
180202,2003,1918,district
180202,2004,1968,district
180202,2005,2017,district
180203,2001,1747,district
180203,2002,1792,district
180203,2003,1842,district
180203,2004,1893,district
180203,2005,1942,district
180204,2001,3272,district
180204,2002,3346,district
180204,2003,3421,district
180204,2004,3496,district
180204,2005,3571,district
180205,2001,1287,district
180205,2002,1311,district
180205,2003,1334,district
180205,2004,1358,district
180205,2005,1382,district
180206,2001,734,district
180206,2002,753,district
180206,2003,773,district
180206,2004,794,district
180206,2005,814,district
180207,2001,755,district
180207,2002,765,district
180207,2003,776,district
180207,2004,788,district
180207,2005,799,district
180208,2001,3583,district
180208,2002,3653,district
180208,2003,3736,district
180208,2004,3822,district
180208,2005,3902,district
180209,2001,564,district
180209,2002,580,district
180209,2003,598,district
180209,2004,616,district
180209,2005,633,district
180210,2001,4134,district
180210,2002,4224,district
180210,2003,4317,district
180210,2004,4412,district
180210,2005,4506,district
180211,2001,678,district
180211,2002,688,district
180211,2003,698,district
180211,2004,710,district
180211,2005,720,district
180300,2001,63009,province
180300,2002,64339,province
180300,2003,65677,province
180300,2004,67019,province
180300,2005,68363,province
180301,2001,56166,district
180301,2002,57457,district
180301,2003,58752,district
180301,2004,60053,district
180301,2005,61355,district
180302,2001,208,district
180302,2002,217,district
180302,2003,227,district
180302,2004,236,district
180302,2005,246,district
180303,2001,6635,district
180303,2002,6665,district
180303,2003,6698,district
180303,2004,6730,district
180303,2005,6762,district
190000,2001,259137,region
190000,2002,264702,region
190000,2003,270987,region
190000,2004,277475,region
190000,2005,283649,region
190100,2001,142465,province
190100,2002,144392,province
190100,2003,146593,province
190100,2004,148843,province
190100,2005,150919,province
190101,2001,30963,district
190101,2002,31238,district
190101,2003,31527,district
190101,2004,31817,district
190101,2005,32086,district
190102,2001,4414,district
190102,2002,4459,district
190102,2003,4508,district
190102,2004,4557,district
190102,2005,4603,district
190103,2001,7262,district
190103,2002,7314,district
190103,2003,7375,district
190103,2004,7436,district
190103,2005,7491,district
190104,2001,7772,district
190104,2002,7910,district
190104,2003,8096,district
190104,2004,8293,district
190104,2005,8465,district
190105,2001,4018,district
190105,2002,4066,district
190105,2003,4131,district
190105,2004,4200,district
190105,2005,4259,district
190106,2001,2747,district
190106,2002,2772,district
190106,2003,2805,district
190106,2004,2839,district
190106,2005,2869,district
190107,2001,16327,district
190107,2002,16540,district
190107,2003,16761,district
190107,2004,16982,district
190107,2005,17194,district
190108,2001,17932,district
190108,2002,18342,district
190108,2003,18757,district
190108,2004,19172,district
190108,2005,19582,district
190109,2001,17024,district
190109,2002,17221,district
190109,2003,17435,district
190109,2004,17652,district
190109,2005,17855,district
190110,2001,2033,district
190110,2002,2097,district
190110,2003,2182,district
190110,2004,2272,district
190110,2005,2352,district
190111,2001,4339,district
190111,2002,4470,district
190111,2003,4641,district
190111,2004,4822,district
190111,2005,4983,district
190112,2001,3596,district
190112,2002,3620,district
190112,2003,3647,district
190112,2004,3673,district
190112,2005,3697,district
190113,2001,24038,district
190113,2002,24343,district
190113,2003,24728,district
190113,2004,25128,district
190113,2005,25483,district
190200,2001,40479,province
190200,2002,42085,province
190200,2003,43955,province
190200,2004,45917,province
190200,2005,47795,province
190201,2001,16229,district
190201,2002,16546,district
190201,2003,16907,district
190201,2004,17281,district
190201,2005,17633,district
190202,2001,3152,district
190202,2002,3413,district
190202,2003,3728,district
190202,2004,4063,district
190202,2005,4382,district
190203,2001,917,district
190203,2002,1018,district
190203,2003,1141,district
190203,2004,1271,district
190203,2005,1395,district
190204,2001,2832,district
190204,2002,3072,district
190204,2003,3363,district
190204,2004,3671,district
190204,2005,3965,district
190205,2001,1278,district
190205,2002,1379,district
190205,2003,1503,district
190205,2004,1636,district
190205,2005,1761,district
190206,2001,10827,district
190206,2002,11195,district
190206,2003,11585,district
190206,2004,11985,district
190206,2005,12383,district
190207,2001,2727,district
190207,2002,2851,district
190207,2003,3008,district
190207,2004,3176,district
190207,2005,3332,district
190208,2001,2517,district
190208,2002,2611,district
190208,2003,2720,district
190208,2004,2834,district
190208,2005,2944,district
190300,2001,76193,province
190300,2002,78225,province
190300,2003,80439,province
190300,2004,82715,province
190300,2005,84935,province
190301,2001,13518,district
190301,2002,13823,district
190301,2003,14191,district
190301,2004,14574,district
190301,2005,14928,district
190302,2001,2933,district
190302,2002,3061,district
190302,2003,3205,district
190302,2004,3356,district
190302,2005,3505,district
190303,2001,6726,district
190303,2002,6925,district
190303,2003,7151,district
190303,2004,7386,district
190303,2005,7613,district
190304,2001,7514,district
190304,2002,7745,district
190304,2003,8004,district
190304,2004,8273,district
190304,2005,8534,district
190305,2001,6930,district
190305,2002,7152,district
190305,2003,7388,district
190305,2004,7632,district
190305,2005,7874,district
190306,2001,20099,district
190306,2002,20581,district
190306,2003,21083,district
190306,2004,21591,district
190306,2005,22094,district
190307,2001,18473,district
190307,2002,18938,district
190307,2003,19417,district
190307,2004,19903,district
190307,2005,20387,district
200000,2001,1611573,region
200000,2002,1636047,region
200000,2003,1660952,region
200000,2004,1685972,region
200000,2005,1710790,region
200100,2001,602421,province
200100,2002,613953,province
200100,2003,625666,province
200100,2004,637437,province
200100,2005,649142,province
200101,2001,236052,district
200101,2002,241427,district
200101,2003,246897,district
200101,2004,252399,district
200101,2005,257874,district
200104,2001,109588,district
200104,2002,112151,district
200104,2003,114829,district
200104,2004,117540,district
200104,2005,120204,district
200105,2001,64700,district
200105,2002,65517,district
200105,2003,66279,district
200105,2004,67026,district
200105,2005,67798,district
200107,2001,16864,district
200107,2002,17311,district
200107,2003,17776,district
200107,2004,18247,district
200107,2005,18710,district
200108,2001,4809,district
200108,2002,4887,district
200108,2003,4969,district
200108,2004,5053,district
200108,2005,5135,district
200109,2001,34489,district
200109,2002,34922,district
200109,2003,35328,district
200109,2004,35728,district
200109,2005,36139,district
200110,2001,32038,district
200110,2002,32549,district
200110,2003,33078,district
200110,2004,33612,district
200110,2005,34137,district
200111,2001,32126,district
200111,2002,32453,district
200111,2003,32770,district
200111,2004,33083,district
200111,2005,33400,district
200114,2001,71755,district
200114,2002,72736,district
200114,2003,73740,district
200114,2004,74749,district
200114,2005,75745,district
200200,2001,140850,province
200200,2002,141583,province
200200,2003,142359,province
200200,2004,143140,province
200200,2005,143890,province
200201,2001,39008,district
200201,2002,39246,district
200201,2003,39541,district
200201,2004,39839,district
200201,2005,40110,district
200202,2001,22288,district
200202,2002,22363,district
200202,2003,22420,district
200202,2004,22474,district
200202,2005,22537,district
200203,2001,3415,district
200203,2002,3430,district
200203,2003,3443,district
200203,2004,3457,district
200203,2005,3471,district
200204,2001,6130,district
200204,2002,6155,district
200204,2003,6180,district
200204,2004,6205,district
200204,2005,6230,district
200205,2001,9225,district
200205,2002,9288,district
200205,2003,9357,district
200205,2004,9427,district
200205,2005,9493,district
200206,2001,26214,district
200206,2002,26336,district
200206,2003,26455,district
200206,2004,26574,district
200206,2005,26692,district
200207,2001,9247,district
200207,2002,9271,district
200207,2003,9296,district
200207,2004,9323,district
200207,2005,9349,district
200208,2001,9439,district
200208,2002,9489,district
200208,2003,9548,district
200208,2004,9609,district
200208,2005,9664,district
200209,2001,3302,district
200209,2002,3349,district
200209,2003,3399,district
200209,2004,3450,district
200209,2005,3497,district
200210,2001,12582,district
200210,2002,12656,district
200210,2003,12720,district
200210,2004,12782,district
200210,2005,12847,district
200300,2001,129453,province
200300,2002,130772,province
200300,2003,132148,province
200300,2004,133537,province
200300,2005,134893,province
200301,2001,29718,district
200301,2002,30009,district
200301,2003,30350,district
200301,2004,30702,district
200301,2005,31029,district
200302,2001,11393,district
200302,2002,11515,district
200302,2003,11638,district
200302,2004,11762,district
200302,2005,11885,district
200303,2001,12319,district
200303,2002,12431,district
200303,2003,12527,district
200303,2004,12620,district
200303,2005,12720,district
200304,2001,39063,district
200304,2002,39465,district
200304,2003,39879,district
200304,2004,40295,district
200304,2005,40704,district
200305,2001,6927,district
200305,2002,7034,district
200305,2003,7142,district
200305,2004,7249,district
200305,2005,7356,district
200306,2001,10675,district
200306,2002,10806,district
200306,2003,10931,district
200306,2004,11055,district
200306,2005,11181,district
200307,2001,8538,district
200307,2002,8613,district
200307,2003,8696,district
200307,2004,8782,district
200307,2005,8863,district
200308,2001,10820,district
200308,2002,10899,district
200308,2003,10985,district
200308,2004,11072,district
200308,2005,11155,district
200400,2001,187041,province
200400,2002,189406,province
200400,2003,191786,province
200400,2004,194168,province
200400,2005,196541,province
200401,2001,87164,district
200401,2002,88087,district
200401,2003,88923,district
200401,2004,89736,district
200401,2005,90587,district
200402,2001,11139,district
200402,2002,11264,district
200402,2003,11396,district
200402,2004,11529,district
200402,2005,11659,district
200403,2001,11921,district
200403,2002,12122,district
200403,2003,12344,district
200403,2004,12571,district
200403,2005,12789,district
200404,2001,14728,district
200404,2002,14956,district
200404,2003,15202,district
200404,2004,15454,district
200404,2005,15697,district
200405,2001,16919,district
200405,2002,17157,district
200405,2003,17402,district
200405,2004,17650,district
200405,2005,17894,district
200406,2001,10252,district
200406,2002,10434,district
200406,2003,10620,district
200406,2004,10806,district
200406,2005,10992,district
200407,2001,8850,district
200407,2002,9029,district
200407,2003,9225,district
200407,2004,9426,district
200407,2005,9619,district
200408,2001,4844,district
200408,2002,4876,district
200408,2003,4909,district
200408,2004,4941,district
200408,2005,4973,district
200409,2001,9982,district
200409,2002,10058,district
200409,2003,10134,district
200409,2004,10209,district
200409,2005,10283,district
200410,2001,11242,district
200410,2002,11423,district
200410,2003,11631,district
200410,2004,11846,district
200410,2005,12048,district
200500,2001,92903,province
200500,2002,95161,province
200500,2003,97500,province
200500,2004,99862,province
200500,2005,102191,province
200501,2001,56846,district
200501,2002,58055,district
200501,2003,59199,district
200501,2004,60319,district
200501,2005,61465,district
200502,2001,2465,district
200502,2002,2528,district
200502,2003,2597,district
200502,2004,2669,district
200502,2005,2738,district
200503,2001,1368,district
200503,2002,1403,district
200503,2003,1441,district
200503,2004,1481,district
200503,2005,1519,district
200504,2001,12680,district
200504,2002,13010,district
200504,2003,13378,district
200504,2004,13758,district
200504,2005,14121,district
200505,2001,10071,district
200505,2002,10410,district
200505,2003,10800,district
200505,2004,11205,district
200505,2005,11593,district
200506,2001,4252,district
200506,2002,4338,district
200506,2003,4432,district
200506,2004,4529,district
200506,2005,4620,district
200507,2001,5221,district
200507,2002,5417,district
200507,2003,5653,district
200507,2004,5901,district
200507,2005,6135,district
200600,2001,262751,province
200600,2002,265788,province
200600,2003,268871,province
200600,2004,271963,province
200600,2005,275027,province
200601,2001,142355,district
200601,2002,143902,district
200601,2003,145358,district
200601,2004,146790,district
200601,2005,148265,district
200602,2001,32680,district
200602,2002,33011,district
200602,2003,33392,district
200602,2004,33785,district
200602,2005,34152,district
200603,2001,14688,district
200603,2002,14712,district
200603,2003,14735,district
200603,2004,14757,district
200603,2005,14778,district
200604,2001,12345,district
200604,2002,12559,district
200604,2003,12811,district
200604,2004,13072,district
200604,2005,13315,district
200605,2001,23395,district
200605,2002,23725,district
200605,2003,24073,district
200605,2004,24425,district
200605,2005,24768,district
200606,2001,6360,district
200606,2002,6465,district
200606,2003,6573,district
200606,2004,6682,district
200606,2005,6789,district
200607,2001,25285,district
200607,2002,25705,district
200607,2003,26152,district
200607,2004,26607,district
200607,2005,27048,district
200608,2001,5643,district
200608,2002,5709,district
200608,2003,5777,district
200608,2004,5845,district
200608,2005,5912,district
200700,2001,145722,province
200700,2002,147900,province
200700,2003,150067,province
200700,2004,152233,province
200700,2005,154404,province
200701,2001,101219,district
200701,2002,102744,district
200701,2003,104247,district
200701,2004,105747,district
200701,2005,107257,district
200702,2001,8212,district
200702,2002,8302,district
200702,2003,8392,district
200702,2004,8482,district
200702,2005,8571,district
200703,2001,15571,district
200703,2002,15745,district
200703,2003,15906,district
200703,2004,16064,district
200703,2005,16228,district
200704,2001,1208,district
200704,2002,1283,district
200704,2003,1370,district
200704,2004,1459,district
200704,2005,1544,district
200705,2001,11097,district
200705,2002,11196,district
200705,2003,11297,district
200705,2004,11399,district
200705,2005,11499,district
200706,2001,8415,district
200706,2002,8630,district
200706,2003,8855,district
200706,2004,9082,district
200706,2005,9305,district
200800,2001,50432,province
200800,2002,51484,province
200800,2003,52555,province
200800,2004,53632,province
200800,2005,54702,province
200801,2001,23858,district
200801,2002,24259,district
200801,2003,24646,district
200801,2004,25030,district
200801,2005,25417,district
200802,2001,3756,district
200802,2002,3885,district
200802,2003,4027,district
200802,2004,4172,district
200802,2005,4313,district
200803,2001,6166,district
200803,2002,6333,district
200803,2003,6503,district
200803,2004,6675,district
200803,2005,6847,district
200804,2001,3029,district
200804,2002,3123,district
200804,2003,3224,district
200804,2004,3328,district
200804,2005,3429,district
200805,2001,10877,district
200805,2002,11024,district
200805,2003,11168,district
200805,2004,11309,district
200805,2005,11451,district
200806,2001,2746,district
200806,2002,2860,district
200806,2003,2987,district
200806,2004,3118,district
200806,2005,3245,district
210000,2001,1247494,region
210000,2002,1263995,region
210000,2003,1280555,region
210000,2004,1297103,region
210000,2005,1313571,region
210100,2001,219722,province
210100,2002,221800,province
210100,2003,223961,province
210100,2004,226107,province
210100,2005,228140,province
210101,2001,115290,district
210101,2002,116710,district
210101,2003,118101,district
210101,2004,119462,district
210101,2005,120790,district
210102,2001,30434,district
210102,2002,30627,district
210102,2003,30861,district
210102,2004,31101,district
210102,2005,31314,district
210103,2001,4163,district
210103,2002,4188,district
210103,2003,4213,district
210103,2004,4239,district
210103,2005,4263,district
210104,2001,5238,district
210104,2002,5276,district
210104,2003,5314,district
210104,2004,5352,district
210104,2005,5388,district
210105,2001,10929,district
210105,2002,10990,district
210105,2003,11077,district
210105,2004,11168,district
210105,2005,11245,district
210106,2001,10251,district
210106,2002,10315,district
210106,2003,10388,district
210106,2004,10461,district
210106,2005,10528,district
210107,2001,6728,district
210107,2002,6771,district
210107,2003,6817,district
210107,2004,6862,district
210107,2005,6905,district
210108,2001,2820,district
210108,2002,2836,district
210108,2003,2858,district
210108,2004,2882,district
210108,2005,2902,district
210109,2001,5859,district
210109,2002,5888,district
210109,2003,5919,district
210109,2004,5951,district
210109,2005,5980,district
210110,2001,4507,district
210110,2002,4535,district
210110,2003,4569,district
210110,2004,4603,district
210110,2005,4633,district
210111,2001,6519,district
210111,2002,6555,district
210111,2003,6592,district
210111,2004,6628,district
210111,2005,6663,district
210112,2001,9205,district
210112,2002,9257,district
210112,2003,9324,district
210112,2004,9394,district
210112,2005,9454,district
210113,2001,1291,district
210113,2002,1299,district
210113,2003,1308,district
210113,2004,1318,district
210113,2005,1326,district
210114,2001,2682,district
210114,2002,2697,district
210114,2003,2716,district
210114,2004,2736,district
210114,2005,2753,district
210115,2001,3806,district
210115,2002,3856,district
210115,2003,3904,district
210115,2004,3950,district
210115,2005,3996,district
210200,2001,157432,province
210200,2002,159218,province
210200,2003,161010,province
210200,2004,162788,province
210200,2005,164535,province
210201,2001,30991,district
210201,2002,31351,district
210201,2003,31715,district
210201,2004,32071,district
210201,2005,32421,district
210202,2001,3337,district
210202,2002,3355,district
210202,2003,3374,district
210202,2004,3395,district
210202,2005,3413,district
210203,2001,11490,district
210203,2002,11547,district
210203,2003,11603,district
210203,2004,11659,district
210203,2005,11712,district
210204,2001,18545,district
210204,2002,18778,district
210204,2003,19020,district
210204,2004,19262,district
210204,2005,19497,district
210205,2001,4621,district
210205,2002,4641,district
210205,2003,4662,district
210205,2004,4684,district
210205,2005,4704,district
210206,2001,18629,district
210206,2002,18914,district
210206,2003,19191,district
210206,2004,19464,district
210206,2005,19738,district
210207,2001,5204,district
210207,2002,5254,district
210207,2003,5305,district
210207,2004,5356,district
210207,2005,5406,district
210208,2001,7048,district
210208,2002,7093,district
210208,2003,7140,district
210208,2004,7188,district
210208,2005,7233,district
210209,2001,10130,district
210209,2002,10339,district
210209,2003,10532,district
210209,2004,10721,district
210209,2005,10916,district
210210,2001,16062,district
210210,2002,16239,district
210210,2003,16421,district
210210,2004,16603,district
210210,2005,16780,district
210211,2001,9438,district
210211,2002,9637,district
210211,2003,9838,district
210211,2004,10038,district
210211,2005,10236,district
210212,2001,6927,district
210212,2002,6961,district
210212,2003,6995,district
210212,2004,7029,district
210212,2005,7062,district
210213,2001,3678,district
210213,2002,3714,district
210213,2003,3755,district
210213,2004,3796,district
210213,2005,3834,district
210214,2001,7768,district
210214,2002,7801,district
210214,2003,7835,district
210214,2004,7868,district
210214,2005,7900,district
210215,2001,3564,district
210215,2002,3594,district
210215,2003,3624,district
210215,2004,3654,district
210215,2005,3683,district
210300,2001,58176,province
210300,2002,59239,province
210300,2003,60282,province
210300,2004,61330,province
210300,2005,62407,province
210301,2001,11190,district
210301,2002,11434,district
210301,2003,11679,district
210301,2004,11930,district
210301,2005,12181,district
210302,2001,1682,district
