ubigeo,year,population,level
050404,1995,2106,district
050405,1990,5163,district
050405,1991,5057,district
050405,1992,4931,district
050405,1993,4801,district
050405,1994,4685,district
050405,1995,4600,district
050406,1990,7477,district
050406,1991,7224,district
050406,1992,6941,district
050406,1993,6661,district
050406,1994,6413,district
050406,1995,6227,district
050407,1990,10381,district
050407,1991,10727,district
050407,1992,11080,district
050407,1993,11413,district
050407,1994,11700,district
050407,1995,11915,district
050408,1990,7617,district
050408,1991,7866,district
050408,1992,8115,district
050408,1993,8352,district
050408,1994,8565,district
050408,1995,8743,district
050500,1990,75871,province
050500,1991,75268,province
050500,1992,74490,province
050500,1993,73693,province
050500,1994,73037,province
050500,1995,72679,province
050501,1990,21226,district
050501,1991,21247,district
050501,1992,21274,district
050501,1993,21304,district
050501,1994,21335,district
050501,1995,21364,district
050502,1990,12388,district
050502,1991,12436,district
050502,1992,12468,district
050502,1993,12492,district
050502,1994,12513,district
050502,1995,12539,district
050503,1990,10285,district
050503,1991,9781,district
050503,1992,9187,district
050503,1993,8586,district
050503,1994,8063,district
050503,1995,7701,district
050504,1990,2153,district
050504,1991,2085,district
050504,1992,2027,district
050504,1993,1976,district
050504,1994,1930,district
050504,1995,1887,district
050505,1990,5530,district
050505,1991,5142,district
050505,1992,4712,district
050505,1993,4293,district
050505,1994,3938,district
050505,1995,3700,district
050506,1990,2264,district
050506,1991,2340,district
050506,1992,2410,district
050506,1993,2476,district
050506,1994,2539,district
050506,1995,2602,district
050507,1990,8297,district
050507,1991,9011,district
050507,1992,9800,district
050507,1993,10586,district
050507,1994,11291,district
050507,1995,11836,district
050508,1990,13728,district
050508,1991,13226,district
050508,1992,12612,district
050508,1993,11980,district
050508,1994,11428,district
050508,1995,11050,district
050600,1990,60934,province
050600,1991,60297,province
050600,1992,59519,province
050600,1993,58730,province
050600,1994,58061,province
050600,1995,57644,province
050601,1990,12813,district
050601,1991,12773,district
050601,1992,12669,district
050601,1993,12543,district
050601,1994,12444,district
050601,1995,12418,district
050602,1990,3329,district
050602,1991,3167,district
050602,1992,3033,district
050602,1993,2922,district
050602,1994,2829,district
050602,1995,2750,district
050603,1990,1843,district
050603,1991,1763,district
050603,1992,1675,district
050603,1993,1590,district
050603,1994,1514,district
050603,1995,1458,district
050604,1990,2531,district
050604,1991,2468,district
050604,1992,2393,district
050604,1993,2319,district
050604,1994,2254,district
050604,1995,2210,district
050605,1990,2912,district
050605,1991,2917,district
050605,1992,2922,district
050605,1993,2927,district
050605,1994,2932,district
050605,1995,2937,district
050606,1990,4361,district
050606,1991,4229,district
050606,1992,4075,district
050606,1993,3921,district
050606,1994,3789,district
050606,1995,3700,district
050607,1990,2277,district
050607,1991,2293,district
050607,1992,2301,district
050607,1993,2305,district
050607,1994,2312,district
050607,1995,2328,district
050608,1990,2873,district
050608,1991,2867,district
050608,1992,2849,district
050608,1993,2827,district
050608,1994,2809,district
050608,1995,2802,district
050609,1990,1947,district
050609,1991,1951,district
050609,1992,1954,district
050609,1993,1956,district
050609,1994,1958,district
050609,1995,1961,district
050610,1990,1739,district
050610,1991,1742,district
050610,1992,1745,district
050610,1993,1747,district
050610,1994,1750,district
050610,1995,1753,district
050611,1990,3214,district
050611,1991,3162,district
050611,1992,3116,district
050611,1993,3072,district
050611,1994,3029,district
050611,1995,2984,district
050612,1990,4131,district
050612,1991,4159,district
050612,1992,4172,district
050612,1993,4175,district
050612,1994,4177,district
050612,1995,4183,district
050613,1990,2741,district
050613,1991,2736,district
050613,1992,2732,district
050613,1993,2727,district
050613,1994,2723,district
050613,1995,2718,district
050614,1990,749,district
050614,1991,751,district
050614,1992,753,district
050614,1993,755,district
050614,1994,757,district
050614,1995,759,district
050615,1990,1629,district
050615,1991,1591,district
050615,1992,1546,district
050615,1993,1500,district
050615,1994,1458,district
050615,1995,1424,district
050616,1990,1002,district
050616,1991,893,district
050616,1992,787,district
050616,1993,693,district
050616,1994,618,district
050616,1995,570,district
050617,1990,3732,district
050617,1991,3689,district
050617,1992,3627,district
050617,1993,3563,district
050617,1994,3508,district
050617,1995,3479,district
050618,1990,1686,district
050618,1991,1714,district
050618,1992,1739,district
050618,1993,1761,district
050618,1994,1780,district
050618,1995,1795,district
050619,1990,3074,district
050619,1991,3081,district
050619,1992,3083,district
050619,1993,3083,district
050619,1994,3082,district
050619,1995,3083,district
050620,1990,958,district
050620,1991,933,district
050620,1992,913,district
050620,1993,897,district
050620,1994,881,district
050620,1995,864,district
050621,1990,1393,district
050621,1991,1418,district
050621,1992,1435,district
050621,1993,1447,district
050621,1994,1457,district
050621,1995,1471,district
050700,1990,24902,province
050700,1991,24644,province
050700,1992,24329,province
050700,1993,24010,province
050700,1994,23736,province
050700,1995,23558,province
050701,1990,11854,district
050701,1991,12039,district
050701,1992,12201,district
050701,1993,12336,district
050701,1994,12443,district
050701,1995,12527,district
050702,1990,3579,district
050702,1991,3490,district
050702,1992,3385,district
050702,1993,3277,district
050702,1994,3181,district
050702,1995,3109,district
050703,1990,736,district
050703,1991,693,district
050703,1992,646,district
050703,1993,602,district
050703,1994,566,district
050703,1995,542,district
050704,1990,611,district
050704,1991,561,district
050704,1992,509,district
050704,1993,462,district
050704,1994,423,district
050704,1995,396,district
050705,1990,3360,district
050705,1991,3377,district
050705,1992,3385,district
050705,1993,3388,district
050705,1994,3389,district
050705,1995,3393,district
050706,1990,2845,district
050706,1991,2792,district
050706,1992,2726,district
050706,1993,2657,district
050706,1994,2595,district
050706,1995,2547,district
050707,1990,716,district
050707,1991,634,district
050707,1992,555,district
050707,1993,485,district
050707,1994,430,district
050707,1995,395,district
050708,1990,1201,district
050708,1991,1058,district
050708,1992,922,district
050708,1993,803,district
050708,1994,709,district
050708,1995,649,district
050800,1990,10974,province
050800,1991,10890,province
050800,1992,10782,province
050800,1993,10671,province
050800,1994,10575,province
050800,1995,10513,province
050801,1990,3165,district
050801,1991,3186,district
050801,1992,3200,district
050801,1993,3206,district
050801,1994,3214,district
050801,1995,3223,district
050802,1990,461,district
050802,1991,434,district
050802,1992,405,district
050802,1993,378,district
050802,1994,356,district
050802,1995,343,district
050803,1990,842,district
050803,1991,827,district
050803,1992,809,district
050803,1993,792,district
050803,1994,775,district
050803,1995,762,district
050804,1990,2228,district
050804,1991,2223,district
050804,1992,2218,district
050804,1993,2214,district
050804,1994,2209,district
050804,1995,2204,district
050805,1990,854,district
050805,1991,830,district
050805,1992,803,district
050805,1993,777,district
050805,1994,755,district
050805,1995,742,district
050806,1990,1115,district
050806,1991,1096,district
050806,1992,1073,district
050806,1993,1050,district
050806,1994,1031,district
050806,1995,1018,district
050807,1990,731,district
050807,1991,721,district
050807,1992,709,district
050807,1993,697,district
050807,1994,687,district
050807,1995,680,district
050808,1990,511,district
050808,1991,498,district
050808,1992,484,district
050808,1993,470,district
050808,1994,456,district
050808,1995,444,district
050809,1990,197,district
050809,1991,199,district
050809,1992,201,district
050809,1993,203,district
050809,1994,205,district
050809,1995,207,district
050810,1990,870,district
050810,1991,876,district
050810,1992,880,district
050810,1993,884,district
050810,1994,887,district
050810,1995,890,district
050900,1990,13894,province
050900,1991,13681,province
050900,1992,13432,province
050900,1993,13184,province
050900,1994,12977,province
050900,1995,12848,province
050901,1990,2689,district
050901,1991,2683,district
050901,1992,2667,district
050901,1993,2653,district
050901,1994,2646,district
050901,1995,2653,district
050902,1990,491,district
050902,1991,472,district
050902,1992,451,district
050902,1993,431,district
050902,1994,414,district
050902,1995,403,district
050903,1990,896,district
050903,1991,881,district
050903,1992,862,district
050903,1993,844,district
050903,1994,829,district
050903,1995,819,district
050904,1990,895,district
050904,1991,873,district
050904,1992,849,district
050904,1993,825,district
050904,1994,804,district
050904,1995,791,district
050905,1990,614,district
050905,1991,590,district
050905,1992,565,district
050905,1993,540,district
050905,1994,520,district
050905,1995,507,district
050906,1990,2359,district
050906,1991,2290,district
050906,1992,2215,district
050906,1993,2141,district
050906,1994,2075,district
050906,1995,2025,district
050907,1990,1179,district
050907,1991,1163,district
050907,1992,1144,district
050907,1993,1124,district
050907,1994,1108,district
050907,1995,1098,district
050908,1990,882,district
050908,1991,862,district
050908,1992,839,district
050908,1993,817,district
050908,1994,798,district
050908,1995,787,district
050909,1990,1449,district
050909,1991,1471,district
050909,1992,1493,district
050909,1993,1512,district
050909,1994,1527,district
050909,1995,1536,district
050910,1990,1278,district
050910,1991,1269,district
050910,1992,1258,district
050910,1993,1246,district
050910,1994,1236,district
050910,1995,1229,district
050911,1990,1162,district
050911,1991,1127,district
050911,1992,1089,district
050911,1993,1051,district
050911,1994,1020,district
050911,1995,1000,district
051000,1990,30165,province
051000,1991,29594,province
051000,1992,28944,province
051000,1993,28303,province
051000,1994,27757,province
051000,1995,27394,province
051001,1990,3184,district
051001,1991,3152,district
051001,1992,3110,district
051001,1993,3068,district
051001,1994,3029,district
051001,1995,3006,district
051002,1990,2713,district
051002,1991,2669,district
051002,1992,2614,district
051002,1993,2558,district
051002,1994,2512,district
051002,1995,2484,district
051003,1990,1031,district
051003,1991,999,district
051003,1992,963,district
051003,1993,927,district
051003,1994,897,district
051003,1995,877,district
051004,1990,624,district
051004,1991,589,district
051004,1992,553,district
051004,1993,518,district
051004,1994,489,district
051004,1995,470,district
051005,1990,4089,district
051005,1991,3964,district
051005,1992,3823,district
051005,1993,3685,district
051005,1994,3566,district
051005,1995,3484,district
051006,1990,1840,district
051006,1991,1744,district
051006,1992,1643,district
