ubigeo,year,population,level
160103,1997,18463,district
160103,1998,18654,district
160103,1999,18841,district
160103,2000,19024,district
160104,1996,15596,district
160104,1997,15928,district
160104,1998,16247,district
160104,1999,16550,district
160104,2000,16836,district
160105,1996,12984,district
160105,1997,13228,district
160105,1998,13461,district
160105,1999,13674,district
160105,2000,13861,district
160106,1996,13578,district
160106,1997,13992,district
160106,1998,14393,district
160106,1999,14766,district
160106,2000,15096,district
160107,1996,13912,district
160107,1997,14181,district
160107,1998,14435,district
160107,1999,14668,district
160107,2000,14871,district
160108,1996,62971,district
160108,1997,65360,district
160108,1998,67697,district
160108,1999,69886,district
160108,2000,71832,district
160109,1996,8446,district
160109,1997,8788,district
160109,1998,9130,district
160109,1999,9459,district
160109,2000,9765,district
160110,1996,5894,district
160110,1997,6081,district
160110,1998,6267,district
160110,1999,6449,district
160110,2000,6623,district
160112,1996,57263,district
160112,1997,58778,district
160112,1998,60259,district
160112,1999,61667,district
160112,2000,62965,district
160113,1996,93343,district
160113,1997,95689,district
160113,1998,97962,district
160113,1999,100124,district
160113,2000,102135,district
160200,1996,138397,province
160200,1997,141541,province
160200,1998,144639,province
160200,1999,147620,province
160200,2000,150423,province
160201,1996,56760,district
160201,1997,58064,district
160201,1998,59390,district
160201,1999,60680,district
160201,2000,61879,district
160202,1996,12018,district
160202,1997,12276,district
160202,1998,12522,district
160202,1999,12763,district
160202,2000,13011,district
160203,1996,9790,district
160203,1997,10133,district
160203,1998,10469,district
160203,1999,10794,district
160203,2000,11107,district
160204,1996,8563,district
160204,1997,8752,district
160204,1998,8916,district
160204,1999,9063,district
160204,2000,9203,district
160205,1996,3637,district
160205,1997,3657,district
160205,1998,3679,district
160205,1999,3703,district
160205,2000,3729,district
160206,1996,12795,district
160206,1997,13001,district
160206,1998,13215,district
160206,1999,13427,district
160206,2000,13630,district
160207,1996,8047,district
160207,1997,8217,district
160207,1998,8360,district
160207,1999,8489,district
160207,2000,8616,district
160208,1996,1696,district
160208,1997,1693,district
160208,1998,1689,district
160208,1999,1686,district
160208,2000,1682,district
160209,1996,15239,district
160209,1997,15670,district
160209,1998,16088,district
160209,1999,16488,district
160209,2000,16866,district
160210,1996,4403,district
160210,1997,4518,district
160210,1998,4637,district
160210,1999,4746,district
160210,2000,4830,district
160211,1996,5449,district
160211,1997,5560,district
160211,1998,5674,district
160211,1999,5781,district
160211,2000,5870,district
160300,1996,59447,province
160300,1997,60888,province
160300,1998,62307,province
160300,1999,63661,province
160300,2000,64904,province
160301,1996,29950,district
160301,1997,30967,district
160301,1998,31976,district
160301,1999,32939,district
160301,2000,33819,district
160302,1996,8067,district
160302,1997,8116,district
160302,1998,8169,district
160302,1999,8225,district
160302,2000,8280,district
160303,1996,6164,district
160303,1997,6167,district
160303,1998,6169,district
160303,1999,6172,district
160303,2000,6175,district
160304,1996,5074,district
160304,1997,5262,district
160304,1998,5437,district
160304,1999,5601,district
160304,2000,5754,district
160305,1996,10192,district
160305,1997,10376,district
160305,1998,10556,district
160305,1999,10724,district
160305,2000,10876,district
160400,1996,39433,province
160400,1997,40473,province
160400,1998,41501,province
160400,1999,42487,province
160400,2000,43401,province
160401,1996,14396,district
160401,1997,14630,district
160401,1998,14861,district
160401,1999,15089,district
160401,2000,15315,district
160402,1996,11427,district
160402,1997,11698,district
160402,1998,11962,district
160402,1999,12212,district
160402,2000,12440,district
160403,1996,6500,district
160403,1997,6874,district
160403,1998,7246,district
160403,1999,7597,district
160403,2000,7906,district
160404,1996,7110,district
160404,1997,7271,district
160404,1998,7432,district
160404,1999,7589,district
160404,2000,7740,district
160500,1996,56979,province
160500,1997,57683,province
160500,1998,58397,province
160500,1999,59125,province
160500,2000,59873,province
160501,1996,19551,district
160501,1997,19952,district
160501,1998,20356,district
160501,1999,20765,district
160501,2000,21181,district
160502,1996,1772,district
160502,1997,1759,district
160502,1998,1750,district
160502,1999,1744,district
160502,2000,1742,district
160503,1996,3608,district
160503,1997,3671,district
160503,1998,3727,district
160503,1999,3779,district
160503,2000,3832,district
160504,1996,6836,district
160504,1997,6830,district
160504,1998,6825,district
160504,1999,6819,district
160504,2000,6814,district
160505,1996,7559,district
160505,1997,7591,district
160505,1998,7635,district
160505,1999,7685,district
160505,2000,7734,district
160506,1996,4730,district
160506,1997,4796,district
160506,1998,4860,district
160506,1999,4922,district
160506,2000,4982,district
160507,1996,3717,district
160507,1997,3727,district
160507,1998,3736,district
160507,1999,3748,district
160507,2000,3763,district
160508,1996,490,district
160508,1997,490,district
160508,1998,489,district
160508,1999,489,district
160508,2000,488,district
160509,1996,862,district
160509,1997,879,district
160509,1998,899,district
160509,1999,919,district
160509,2000,941,district
160510,1996,5681,district
160510,1997,5760,district
160510,1998,5846,district
160510,1999,5936,district
160510,2000,6027,district
160511,1996,2173,district
160511,1997,2228,district
160511,1998,2274,district
160511,1999,2319,district
160511,2000,2369,district
160600,1996,56229,province
160600,1997,57214,province
160600,1998,58184,province
160600,1999,59137,province
160600,2000,60071,province
160601,1996,19471,district
160601,1997,19732,district
160601,1998,19982,district
160601,1999,20233,district
160601,2000,20490,district
160602,1996,1850,district
160602,1997,1918,district
160602,1998,1986,district
160602,1999,2054,district
160602,2000,2122,district
160603,1996,7769,district
160603,1997,7955,district
160603,1998,8134,district
160603,1999,8303,district
160603,2000,8460,district
160604,1996,4083,district
160604,1997,4169,district
160604,1998,4255,district
160604,1999,4340,district
160604,2000,4424,district
160605,1996,14604,district
160605,1997,14772,district
160605,1998,14956,district
160605,1999,15144,district
160605,2000,15325,district
160606,1996,8452,district
160606,1997,8668,district
160606,1998,8871,district
160606,1999,9063,district
160606,2000,9250,district
170000,1996,82092,region
170000,1997,85165,region
170000,1998,88118,region
170000,1999,91004,region
170000,2000,93876,region
170100,1996,55438,province
170100,1997,57603,province
170100,1998,59747,province
170100,1999,61845,province
170100,2000,63869,province
170101,1996,37867,district
170101,1997,39249,district
170101,1998,40614,district
170101,1999,41952,district
170101,2000,43242,district
170102,1996,6533,district
170102,1997,6909,district
170102,1998,7283,district
170102,1999,7647,district
170102,2000,7996,district
170103,1996,5431,district
170103,1997,5623,district
170103,1998,5814,district
170103,1999,6001,district
170103,2000,6185,district
170104,1996,5607,district
170104,1997,5822,district
170104,1998,6036,district
170104,1999,6245,district
170104,2000,6446,district
170200,1996,19318,province
170200,1997,20098,province
170200,1998,20773,province
170200,1999,21416,province
170200,2000,22100,province
170201,1996,3288,district
170201,1997,3415,district
170201,1998,3526,district
170201,1999,3634,district
170201,2000,3749,district
170202,1996,883,district
170202,1997,915,district
170202,1998,941,district
170202,1999,967,district
170202,2000,996,district
170203,1996,8816,district
170203,1997,9184,district
170203,1998,9505,district
170203,1999,9809,district
170203,2000,10129,district
170204,1996,6331,district
170204,1997,6584,district
170204,1998,6801,district
170204,1999,7006,district
170204,2000,7226,district
170300,1996,7336,province
170300,1997,7464,province
170300,1998,7598,province
170300,1999,7743,province
170300,2000,7907,province
170301,1996,1123,district
170301,1997,1142,district
170301,1998,1163,district
170301,1999,1184,district
170301,2000,1210,district
170302,1996,4155,district
170302,1997,4213,district
170302,1998,4275,district
170302,1999,4346,district
170302,2000,4430,district
170303,1996,2058,district
170303,1997,2109,district
170303,1998,2160,district
170303,1999,2213,district
170303,2000,2267,district
180000,1996,139121,region
180000,1997,141706,region
180000,1998,144399,region
180000,1999,147224,region
180000,2000,150202,region
180100,1996,62594,province
180100,1997,63678,province
180100,1998,64797,province
180100,1999,65992,province
180100,2000,67298,province
180101,1996,39068,district
180101,1997,39992,district
180101,1998,40952,district
180101,1999,41970,district
180101,2000,43062,district
180102,1996,3941,district
180102,1997,3971,district
180102,1998,4007,district
180102,1999,4054,district
180102,2000,4120,district
180103,1996,1911,district
180103,1997,1926,district
180103,1998,1944,district
180103,1999,1966,district
180103,2000,1993,district
180104,1996,7030,district
180104,1997,7169,district
180104,1998,7298,district
180104,1999,7430,district
180104,2000,7575,district
180105,1996,2881,district
180105,1997,2889,district
180105,1998,2898,district
180105,1999,2906,district
180105,2000,2914,district
180106,1996,7763,district
180106,1997,7731,district
180106,1998,7698,district
180106,1999,7666,district
180106,2000,7634,district
180200,1996,20082,province
180200,1997,20302,province
180200,1998,20563,province
180200,1999,20866,province
180200,2000,21215,province
180201,1996,2919,district
180201,1997,2928,district
180201,1998,2940,district
180201,1999,2963,district
180201,2000,2996,district
180202,1996,1615,district
180202,1997,1651,district
180202,1998,1692,district
180202,1999,1734,district
180202,2000,1778,district
180203,1996,1641,district
180203,1997,1652,district
180203,1998,1666,district
180203,1999,1684,district
180203,2000,1711,district
180204,1996,2895,district
180204,1997,2968,district
180204,1998,3045,district
180204,1999,3122,district
180204,2000,3198,district
180205,1996,1157,district
180205,1997,1181,district
180205,1998,1208,district
180205,1999,1237,district
180205,2000,1263,district
180206,1996,655,district
180206,1997,667,district
180206,1998,683,district
180206,1999,699,district
180206,2000,716,district
180207,1996,753,district
180207,1997,752,district
180207,1998,751,district
180207,1999,750,district
180207,2000,749,district
180208,1996,3553,district
180208,1997,3549,district
180208,1998,3544,district
180208,1999,3540,district
180208,2000,3535,district
180209,1996,511,district
180209,1997,518,district
180209,1998,527,district
180209,1999,538,district
180209,2000,550,district
180210,1996,3719,district
180210,1997,3770,district
180210,1998,3840,district
180210,1999,3930,district
180210,2000,4048,district
180211,1996,664,district
180211,1997,666,district
180211,1998,667,district
180211,1999,669,district
180211,2000,671,district
180300,1996,56445,province
180300,1997,57726,province
180300,1998,59039,province
180300,1999,60366,province
180300,2000,61689,province
180301,1996,49716,district
180301,1997,50977,district
180301,1998,52269,district
180301,1999,53576,district
180301,2000,54879,district
180302,1996,179,district
180302,1997,184,district
180302,1998,190,district
180302,1999,195,district
180302,2000,200,district
180303,1996,6550,district
180303,1997,6565,district
180303,1998,6580,district
180303,1999,6595,district
180303,2000,6610,district
190000,1996,249190,region
190000,1997,249786,region
190000,1998,250568,region
190000,1999,252066,region
190000,2000,254807,region
190100,1996,140096,province
190100,1997,140331,province
190100,1998,140566,province
190100,1999,140801,province
190100,2000,141036,province
190101,1996,30032,district
190101,1997,30202,district
190101,1998,30376,district
190101,1999,30546,district
190101,2000,30720,district
190102,1996,4305,district
190102,1997,4323,district
190102,1998,4341,district
190102,1999,4359,district
190102,2000,4377,district
190103,1996,7217,district
190103,1997,7219,district
190103,1998,7220,district
190103,1999,7222,district
190103,2000,7224,district
190104,1996,8327,district
190104,1997,8175,district
190104,1998,8023,district
190104,1999,7871,district
190104,2000,7719,district
190105,1996,4201,district
190105,1997,4150,district
190105,1998,4100,district
190105,1999,4049,district
190105,2000,3998,district
190106,1996,2817,district
190106,1997,2797,district
190106,1998,2776,district
190106,1999,2756,district
190106,2000,2735,district
190107,1996,15514,district
190107,1997,15669,district
190107,1998,15823,district
190107,1999,15978,district
190107,2000,16132,district
190108,1996,16044,district
190108,1997,16417,district
190108,1998,16789,district
190108,1999,17162,district
190108,2000,17534,district
190109,1996,16531,district
190109,1997,16614,district
190109,1998,16696,district
190109,1999,16779,district
190109,2000,16861,district
190110,1996,2260,district
190110,1997,2196,district
190110,1998,2133,district
190110,1999,2069,district
190110,2000,2006,district
190111,1996,4711,district
190111,1997,4603,district
190111,1998,4494,district
190111,1999,4386,district
190111,2000,4278,district
190112,1996,3548,district
190112,1997,3555,district
190112,1998,3563,district
190112,1999,3570,district
190112,2000,3577,district
190113,1996,24589,district
190113,1997,24411,district
190113,1998,24232,district
190113,1999,24054,district
190113,2000,23875,district
190200,1996,38979,province
190200,1997,39062,province
190200,1998,39145,province
190200,1999,39228,province
190200,2000,39311,province
190201,1996,15712,district
190201,1997,15781,district
190201,1998,15847,district
190201,1999,15916,district
190201,2000,15983,district
190202,1996,3218,district
190202,1997,3159,district
190202,1998,3101,district
190202,1999,3042,district
190202,2000,2984,district
190203,1996,937,district
190203,1997,915,district
190203,1998,894,district
190203,1999,872,district
190203,2000,851,district
190204,1996,2876,district
190204,1997,2826,district
190204,1998,2775,district
190204,1999,2725,district
190204,2000,2675,district
190205,1996,1354,district
190205,1997,1320,district
190205,1998,1285,district
190205,1999,1251,district
190205,2000,1216,district
190206,1996,9500,district
190206,1997,9748,district
190206,1998,9997,district
190206,1999,10245,district
190206,2000,10493,district
190207,1996,2941,district
190207,1997,2870,district
190207,1998,2800,district
190207,1999,2729,district
190207,2000,2659,district
190208,1996,2441,district
190208,1997,2443,district
190208,1998,2446,district
190208,1999,2448,district
190208,2000,2450,district
190300,1996,70115,province
190300,1997,70393,province
190300,1998,70857,province
190300,1999,72037,province
190300,2000,74460,province
190301,1996,13542,district
190301,1997,13486,district
190301,1998,13429,district
190301,1999,13373,district
190301,2000,13317,district
190302,1996,2668,district
190302,1997,2687,district
190302,1998,2716,district
190302,1999,2761,district
190302,2000,2831,district
190303,1996,6390,district
190303,1997,6412,district
190303,1998,6432,district
190303,1999,6477,district
190303,2000,6571,district
190304,1996,7016,district
190304,1997,7062,district
190304,1998,7117,district
190304,1999,7200,district
190304,2000,7328,district
190305,1996,6160,district
190305,1997,6202,district
190305,1998,6249,district
190305,1999,6392,district
190305,2000,6731,district
190306,1996,18019,district
190306,1997,18106,district
190306,1998,18265,district
190306,1999,18710,district
190306,2000,19649,district
190307,1996,16320,district
190307,1997,16438,district
190307,1998,16649,district
190307,1999,17124,district
190307,2000,18033,district
200000,1996,1499925,region
200000,1997,1521384,region
200000,1998,1543002,region
200000,1999,1565061,region
200000,2000,1587848,region
200100,1996,549288,province
200100,1997,559564,province
200100,1998,569883,province
200100,1999,580385,province
200100,2000,591203,province
200101,1996,211254,district
200101,1997,215957,district
200101,1998,220801,district
200101,1999,225767,district
200101,2000,230838,district
200104,1996,99603,district
200104,1997,101367,district
200104,1998,103176,district
200104,1999,105104,district
200104,2000,107223,district
200105,1996,59224,district
200105,1997,60425,district
200105,1998,61614,district
200105,1999,62750,district
200105,2000,63787,district
200107,1996,15074,district
200107,1997,15393,district
200107,1998,15722,district
200107,1999,16071,district
200107,2000,16449,district
200108,1996,4530,district
200108,1997,4573,district
200108,1998,4622,district
200108,1999,4678,district
200108,2000,4739,district
200109,1996,31723,district
200109,1997,32339,district
200109,1998,32929,district
200109,1999,33488,district
200109,2000,34012,district
200110,1996,29953,district
200110,1997,30333,district
200110,1998,30719,district
200110,1999,31123,district
200110,2000,31560,district
200111,1996,30538,district
200111,1997,30969,district
200111,1998,31252,district
200111,1999,31489,district
200111,2000,31782,district
200114,1996,67389,district
200114,1997,68208,district
200114,1998,69048,district
200114,1999,69915,district
200114,2000,70813,district
200200,1996,138310,province
200200,1997,138739,province
200200,1998,139170,province
200200,1999,139642,province
200200,2000,140194,province
200201,1996,39118,district
200201,1997,39053,district
200201,1998,38987,district
200201,1999,38922,district
200201,2000,38857,district
200202,1996,21444,district
200202,1997,21634,district
200202,1998,21838,district
200202,1999,22030,district
200202,2000,22183,district
200203,1996,3318,district
200203,1997,3333,district
200203,1998,3356,district
200203,1999,3380,district
200203,2000,3400,district
200204,1996,6016,district
200204,1997,6038,district
200204,1998,6061,district
200204,1999,6083,district
200204,2000,6106,district
200205,1996,9114,district
200205,1997,9133,district
200205,1998,9139,district
200205,1999,9147,district
200205,2000,9174,district
200206,1996,25556,district
200206,1997,25630,district
200206,1998,25702,district
200206,1999,25836,district
200206,2000,26089,district
200207,1996,9192,district
200207,1997,9201,district
200207,1998,9210,district
200207,1999,9219,district
200207,2000,9228,district
200208,1996,9429,district
200208,1997,9423,district
200208,1998,9418,district
200208,1999,9412,district
200208,2000,9406,district
200209,1996,3155,district
200209,1997,3182,district
200209,1998,3208,district
200209,1999,3235,district
200209,2000,3261,district
200210,1996,11968,district
200210,1997,12112,district
200210,1998,12251,district
200210,1999,12378,district
200210,2000,12490,district
200300,1996,124297,province
200300,1997,125218,province
200300,1998,126152,province
200300,1999,127142,province
200300,2000,128232,province
200301,1996,29454,district
200301,1997,29467,district
200301,1998,29479,district
200301,1999,29492,district
200301,2000,29504,district
200302,1996,10858,district
200302,1997,10961,district
200302,1998,11063,district
200302,1999,11167,district
200302,2000,11277,district
200303,1996,11389,district
200303,1997,11603,district
200303,1998,11814,district
200303,1999,12011,district
200303,2000,12182,district
200304,1996,37278,district
200304,1997,37540,district
200304,1998,37848,district
200304,1999,38221,district
200304,2000,38683,district
200305,1996,6360,district
200305,1997,6466,district
200305,1998,6584,district
200305,1999,6705,district
200305,2000,6819,district
200306,1996,9888,district
200306,1997,10058,district
200306,1998,10224,district
200306,1999,10384,district
200306,2000,10535,district
200307,1996,8419,district
200307,1997,8434,district
200307,1998,8438,district
200307,1999,8447,district
200307,2000,8479,district
200308,1996,10651,district
200308,1997,10689,district
200308,1998,10702,district
200308,1999,10715,district
200308,2000,10753,district
200400,1996,175416,province
200400,1997,177652,province
200400,1998,179985,province
200400,1999,182353,province
200400,2000,184702,province
200401,1996,80158,district
200401,1997,81636,district
200401,1998,83196,district
200401,1999,84717,district
200401,2000,86088,district
200402,1996,10650,district
200402,1997,10730,district
200402,1998,10820,district
200402,1999,10919,district
200402,2000,11024,district
200403,1996,11404,district
200403,1997,11457,district
200403,1998,11531,district
200403,1999,11629,district
200403,2000,11756,district
200404,1996,14124,district
200404,1997,14228,district
200404,1998,14306,district
200404,1999,14396,district
200404,2000,14533,district
200405,1996,15952,district
200405,1997,16135,district
200405,1998,16312,district
200405,1999,16495,district
200405,2000,16696,district
200406,1996,9452,district
200406,1997,9610,district
200406,1998,9761,district
200406,1999,9914,district
200406,2000,10077,district
200407,1996,8428,district
200407,1997,8492,district
200407,1998,8541,district
200407,1999,8601,district
200407,2000,8701,district
200408,1996,4687,district
200408,1997,4710,district
200408,1998,4744,district
200408,1999,4781,district
200408,2000,4814,district
200409,1996,9537,district
200409,1997,9609,district
200409,1998,9708,district
200409,1999,9814,district
200409,2000,9905,district
200410,1996,11024,district
200410,1997,11045,district
200410,1998,11066,district
200410,1999,11087,district
200410,2000,11108,district
200500,1996,83517,province
200500,1997,85214,province
200500,1998,86971,province
200500,1999,88817,province
200500,2000,90782,province
200501,1996,49109,district
200501,1997,50683,district
200501,1998,52271,district
200501,1999,53881,district
200501,2000,55527,district
200502,1996,2322,district
200502,1997,2337,district
200502,1998,2354,district
200502,1999,2378,district
200502,2000,2414,district
200503,1996,1268,district
200503,1997,1280,district
200503,1998,1295,district
200503,1999,1314,district
200503,2000,1338,district
200504,1996,11950,district
200504,1997,12009,district
200504,1998,12097,district
200504,1999,12228,district
200504,2000,12416,district
200505,1996,9630,district
200505,1997,9676,district
200505,1998,9723,district
200505,1999,9769,district
200505,2000,9816,district
200506,1996,4022,district
200506,1997,4044,district
200506,1998,4078,district
200506,1999,4125,district
200506,2000,4181,district
200507,1996,5216,district
200507,1997,5185,district
200507,1998,5153,district
200507,1999,5122,district
200507,2000,5090,district
200600,1996,248826,province
200600,1997,251539,province
200600,1998,254233,province
200600,1999,256967,province
200600,2000,259798,province
200601,1996,132372,district
200601,1997,134458,district
200601,1998,136523,district
200601,1999,138584,district
200601,2000,140652,district
200602,1996,32325,district
200602,1997,32353,district
200602,1998,32382,district
200602,1999,32410,district
200602,2000,32438,district
200603,1996,14527,district
200603,1997,14559,district
200603,1998,14595,district
200603,1999,14631,district
200603,2000,14662,district
200604,1996,12244,district
200604,1997,12232,district
200604,1998,12221,district
200604,1999,12209,district
200604,2000,12197,district
200605,1996,22196,district
200605,1997,22404,district
200605,1998,22612,district
200605,1999,22838,district
200605,2000,23096,district
200606,1996,5914,district
200606,1997,5997,district
200606,1998,6081,district
200606,1999,6168,district
200606,2000,6261,district
200607,1996,23904,district
200607,1997,24135,district
200607,1998,24360,district
200607,1999,24609,district
200607,2000,24913,district
200608,1996,5344,district
200608,1997,5401,district
200608,1998,5459,district
200608,1999,5518,district
200608,2000,5579,district
200700,1996,134697,province
200700,1997,136965,province
200700,1998,139165,province
200700,1999,141338,province
200700,2000,143526,province
200701,1996,93249,district
200701,1997,94934,district
200701,1998,96520,district
200701,1999,98072,district
200701,2000,99656,district
200702,1996,7778,district
200702,1997,7868,district
200702,1998,7953,district
200702,1999,8036,district
200702,2000,8123,district
200703,1996,14322,district
200703,1997,14574,district
200703,1998,14857,district
200703,1999,15136,district
200703,2000,15376,district
200704,1996,1127,district
200704,1997,1134,district
200704,1998,1140,district
200704,1999,1147,district
200704,2000,1153,district
200705,1996,10703,district
200705,1997,10789,district
200705,1998,10857,district
200705,1999,10923,district
200705,2000,11003,district
200706,1996,7518,district
200706,1997,7666,district
200706,1998,7838,district
200706,1999,8024,district
200706,2000,8215,district
200800,1996,45574,province
200800,1997,46493,province
200800,1998,47443,province
200800,1999,48417,province
200800,2000,49411,province
200801,1996,21560,district
200801,1997,22058,district
200801,1998,22532,district
200801,1999,22989,district
200801,2000,23434,district
200802,1996,3372,district
200802,1997,3418,district
200802,1998,3480,district
200802,1999,3556,district
200802,2000,3646,district
200803,1996,5401,district
200803,1997,5538,district
200803,1998,5689,district
200803,1999,5848,district
200803,2000,6006,district
200804,1996,2729,district
200804,1997,2773,district
200804,1998,2822,district
200804,1999,2879,district
200804,2000,2947,district
200805,1996,10028,district
200805,1997,10197,district
200805,1998,10378,district
200805,1999,10557,district
200805,2000,10724,district
200806,1996,2484,district
200806,1997,2509,district
200806,1998,2542,district
200806,1999,2588,district
200806,2000,2654,district
210000,1996,1166447,region
210000,1997,1182433,region
210000,1998,1198581,region
210000,1999,1214830,region
210000,2000,1231119,region
210100,1996,211712,province
210100,1997,213117,province
210100,1998,214573,province
210100,1999,216123,province
210100,2000,217819,province
210101,1996,107632,district
210101,1997,109144,district
210101,1998,110675,district
210101,1999,112235,district
210101,2000,113838,district
210102,1996,30558,district
210102,1997,30497,district
210102,1998,30437,district
210102,1999,30376,district
210102,2000,30316,district
210103,1996,4074,district
210103,1997,4089,district
210103,1998,4105,district
210103,1999,4122,district
210103,2000,4141,district
210104,1996,5069,district
210104,1997,5102,district
210104,1998,5134,district
210104,1999,5168,district
210104,2000,5202,district
210105,1996,11251,district
210105,1997,11126,district
210105,1998,11023,district
210105,1999,10950,district
210105,2000,10914,district
210106,1996,10125,district
210106,1997,10133,district
210106,1998,10146,district
210106,1999,10167,district
210106,2000,10200,district
210107,1996,6602,district
210107,1997,6624,district
210107,1998,6642,district
210107,1999,6663,district
210107,2000,6691,district
210108,1996,2899,district
210108,1997,2869,district
210108,1998,2843,district
210108,1999,2824,district
210108,2000,2815,district
210109,1996,5782,district
210109,1997,5792,district
210109,1998,5803,district
210109,1999,5817,district
210109,2000,5835,district
210110,1996,4498,district
210110,1997,4495,district
210110,1998,4493,district
210110,1999,4490,district
210110,2000,4488,district
210111,1996,6387,district
210111,1997,6410,district
210111,1998,6433,district
210111,1999,6459,district
210111,2000,6487,district
210112,1996,9313,district
210112,1997,9257,district
210112,1998,9213,district
210112,1999,9185,district
210112,2000,9180,district
210113,1996,1279,district
210113,1997,1280,district
210113,1998,1282,district
210113,1999,1283,district
210113,2000,1285,district
210114,1996,2701,district
210114,1997,2694,district
210114,1998,2687,district
210114,1999,2680,district
210114,2000,2673,district
210115,1996,3542,district
210115,1997,3605,district
210115,1998,3657,district
210115,1999,3704,district
210115,2000,3754,district
210200,1996,148748,province
210200,1997,150455,province
210200,1998,152182,province
210200,1999,153922,province
210200,2000,155668,province
210201,1996,29095,district
210201,1997,29452,district
210201,1998,29832,district
210201,1999,30229,district
210201,2000,30625,district
210202,1996,3323,district
210202,1997,3324,district
210202,1998,3324,district
210202,1999,3325,district
210202,2000,3325,district
210203,1996,11214,district
210203,1997,11267,district
210203,1998,11323,district
210203,1999,11379,district
210203,2000,11435,district
210204,1996,17552,district
210204,1997,17711,district
210204,1998,17906,district
210204,1999,18118,district
210204,2000,18329,district
210205,1996,4595,district
210205,1997,4598,district
210205,1998,4601,district
210205,1999,4604,district
210205,2000,4607,district
210206,1996,17030,district
210206,1997,17378,district
210206,1998,17706,district
210206,1999,18020,district
210206,2000,18329,district
210207,1996,4998,district
210207,1997,5035,district
210207,1998,5074,district
210207,1999,5115,district
210207,2000,5158,district
210208,1996,6882,district
210208,1997,6909,district
210208,1998,6938,district
210208,1999,6971,district
210208,2000,7007,district
210209,1996,8783,district
210209,1997,9110,district
210209,1998,9390,district
210209,1999,9645,district
210209,2000,9894,district
210210,1996,15312,district
210210,1997,15446,district
210210,1998,15589,district
210210,1999,15739,district
210210,2000,15896,district
210211,1996,8513,district
210211,1997,8687,district
210211,1998,8870,district
210211,1999,9057,district
210211,2000,9246,district
210212,1996,6777,district
210212,1997,6805,district
210212,1998,6834,district
210212,1999,6863,district
210212,2000,6894,district
210213,1996,3612,district
210213,1997,3621,district
210213,1998,3631,district
210213,1999,3640,district
210213,2000,3650,district
210214,1996,7630,district
210214,1997,7654,district
210214,1998,7681,district
210214,1999,7708,district
210214,2000,7737,district
210215,1996,3432,district
210215,1997,3458,district
210215,1998,3483,district
210215,1999,3509,district
210215,2000,3536,district
210300,1996,52258,province
210300,1997,53487,province
210300,1998,54708,province
210300,1999,55909,province
210300,2000,57069,province
210301,1996,9950,district
210301,1997,10195,district
210301,1998,10443,district
210301,1999,10695,district
210301,2000,10943,district
210302,1996,1641,district
210302,1997,1650,district
210302,1998,1658,district
210302,1999,1666,district
210302,2000,1674,district
210303,1996,5303,district
210303,1997,5384,district
210303,1998,5461,district
210303,1999,5533,district
210303,2000,5601,district
210304,1996,7593,district
210304,1997,7790,district
210304,1998,7979,district
210304,1999,8163,district
210304,2000,8344,district
210305,1996,2931,district
210305,1997,2948,district
210305,1998,2972,district
210305,1999,3000,district
210305,2000,3029,district
210306,1996,7809,district
210306,1997,8127,district
210306,1998,8442,district
210306,1999,8746,district
210306,2000,9030,district
210307,1996,5926,district
210307,1997,6107,district
210307,1998,6286,district
210307,1999,6461,district
210307,2000,6629,district
210308,1996,3782,district
210308,1997,3808,district
210308,1998,3835,district
210308,1999,3860,district
210308,2000,3886,district
210309,1996,4057,district
210309,1997,4175,district
210309,1998,4291,district
210309,1999,4405,district
210309,2000,4515,district
210310,1996,3266,district
210310,1997,3303,district
210310,1998,3341,district
210310,1999,3380,district
210310,2000,3418,district
210400,1996,96689,province
210400,1997,97455,province
210400,1998,98303,province
210400,1999,99222,province
210400,2000,100199,province
210401,1996,23527,district
210401,1997,23643,district
210401,1998,23806,district
210401,1999,23996,district
210401,2000,24188,district
210402,1996,7845,district
210402,1997,7944,district
210402,1998,8048,district
210402,1999,8159,district
210402,2000,8283,district
210403,1996,5963,district
210403,1997,6029,district
210403,1998,6102,district
210403,1999,6175,district
210403,2000,6240,district
210404,1996,8431,district
210404,1997,8441,district
210404,1998,8459,district
210404,1999,8490,district
210404,2000,8537,district
210405,1996,11051,district
210405,1997,11341,district
210405,1998,11566,district
210405,1999,11770,district
210405,2000,11993,district
210406,1996,19956,district
210406,1997,19970,district
210406,1998,19998,district
210406,1999,20046,district
210406,2000,20123,district
210407,1996,19916,district
210407,1997,20087,district
210407,1998,20324,district
210407,1999,20586,district
210407,2000,20835,district
210500,1996,82970,province
210500,1997,84323,province
210500,1998,85737,province
210500,1999,87170,province
210500,2000,88580,province
210501,1996,53317,district
210501,1997,54292,district
210501,1998,55318,district
210501,1999,56364,district
210501,2000,57403,district
210502,1996,1368,district
210502,1997,1389,district
210502,1998,1413,district
210502,1999,1438,district
210502,2000,1463,district
210503,1996,17905,district
210503,1997,17969,district
210503,1998,18049,district
210503,1999,18139,district
210503,2000,18234,district
210504,1996,5719,district
210504,1997,5877,district
210504,1998,6029,district
210504,1999,6173,district
210504,2000,6303,district
210505,1996,4661,district
210505,1997,4796,district
210505,1998,4928,district
210505,1999,5056,district
210505,2000,5177,district
210600,1996,86811,province
210600,1997,87461,province
210600,1998,88171,province
210600,1999,88934,province
210600,2000,89742,province
